REId,name_short,v_full,d_losses,d_grid_subscription,d_grid_connection,d_feed_in,d_capacity_reserve,d_capex_adj,d_cable
REL00364,Österlens Kraft,1.554399616137525,-0.11873743790795643,0.4060555499936003,-0.008411008312703139,0.023812332478834186,-0.0010184973168625433,0.2216176700283512,0.029923782171681346
REL00570,Västerbergslagens Elnät,-0.434596521942332,-0.030865442424177214,-0.32308234816181836,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00576,Härjeåns,0.07464626804385421,0.1552548537132714,-0.44818830024246914,0.02036426333094088,0.08561894890762867,-0.02691691658422979,0.31576579016235895,-0.2800012074505309
REL00584,Umeå Energi,-0.434596521942332,-0.030865442424177214,-1.7422609206783735,-0.0015696045217672427,-0.0024410209328751264,0.0,0.06452460663758375,0.03200584771567705
REL00585,Götene Elförening,-0.434596521942332,-0.030865442424177214,-0.11070296779591704,-0.0015696045217672427,-0.45450932335782124,0.0,0.06452460663758375,-0.8427726605694019
REL00590,LKAB Nät,0.5052689000639932,-0.10734183585794366,0.049250837237813094,-0.005516634740332371,-0.09697341193761755,0.0,-0.19732622619468287,-0.03636259373938078
REL00594,VänerEnergi,0.6333898861602405,-0.1394393441094932,-0.15621487039996218,0.03627916927164687,0.014668414847185396,0.0213465384715672,-0.056045011189631566,0.06868332225866691
REL00824,Skellefteå Kraft,-0.434596521942332,-0.030865442424177214,-0.11070296779591704,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00885,Gävle Energi,-0.434596521942332,-0.24170162835343012,-0.4622703759398883,-0.0015696045217672427,0.00901310042358272,0.0,-0.009847595766399042,0.07092047504021481
REL00886,Kraftringen,1.2571812476970479,-0.087330355311388,0.00568059236627505,0.04328341468404773,0.18869905761542682,0.0,0.0743341717642565,-0.05421507927556579
REL00899,Kvänumbygdens Energi,-0.434596521942332,-0.030865442424177214,-0.3212287902150446,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL00904,Öresundskraft,0.9088299500966457,-0.003670128884536439,-0.018074666385814453,-0.020062685877708653,0.1962416179854154,-0.0008808163611151443,-0.02029757834733914,0.0324397439842139
REL00936,Njudung Vetlanda,0.8065942685318461,-0.07669353342056873,-0.10403781470120776,-0.018948874350366296,0.10419005912074564,-0.0012569397193518128,0.13171783740206777,-0.019820198417108692
REL00937,Tranås Energi,1.034199462003138,-0.14180084889077182,-0.6103367958664618,-0.0015021419867311536,0.07879648910162906,0.0,-0.008296326258183662,0.06786804916794065
REL00938,Hedemora Elnät,1.5463197127431938,-0.1605265584608384,-0.12299383899547767,-0.0014795301817471795,0.027894305517239815,0.0,-0.028532249390544884,0.06684504883496256
REL00944,Linde Energi,-0.434596521942332,-0.030865442424177214,-0.4577071654302767,-0.0015696045217672427,-0.43722266849084424,0.0,0.06452460663758375,-0.46948045186847587
REL00945,Gotlands Elnät,0.5780531776828246,0.10791797220515154,-0.8017858340940931,-0.0015226719503935726,0.21056133652881392,0.0,0.10014434011711426,-0.26530443102157353
REL00958,Vimmerby Energi,1.1707724454015134,-0.2861630214784139,0.17384089366705435,-0.002180880356239534,0.017735471830659932,-0.003996666738581567,0.1221554244612344,-0.04608283318252582
REL00959,Åsele Elnät,0.5439587811441271,-0.010860945619417528,0.25624011387335166,-0.0018954855999897546,-0.04501865369224145,0.0,0.11462304738274476,0.06886701260886419
REL00965,Sörbylunds Elnät,,,,,,,,
REL01010,Sandviken Energi,0.6055467862471575,-0.06760945971473475,-0.6696997648842684,-0.005319550032645282,0.025280794464821454,0.0,-0.003861648784386773,0.06874044145164238
REL01012,Brittedals Elnät,1.670891522186757,-0.062159663452310276,0.5912457648181046,-0.0014740986365557873,-0.051330479676758856,0.0,0.1297713221961816,-0.024902309799790245
REL03009,Dala Energi,0.8701761344082293,-0.0669171167528404,0.05625831510132073,-0.0063320973707536865,0.04052815780721808,0.0,-0.11828530228576994,-0.014036721533439156
REL03015,Falu Elnät,0.8594692674706028,0.029875721764538454,-0.5371655541770437,-0.012444881636319849,0.17445813232628282,0.0,-0.12259305792718944,-0.029815707550207016
REL03016,Vaggeryds Elverk,-0.434596521942332,-0.030865442424177214,-0.11070296779591704,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.07092047504021481
REL03019,Trelleborgs Elnät,1.53647924317315,-0.03255990766524164,-0.1219323443478526,-0.01052647239736526,0.011345049364974713,-0.0014942741237478074,0.13821392484894002,0.059223936336794125
REL03028,E.ON,0.4986573384783366,-0.0867325551568987,0.3772837717251676,0.007806355850714652,0.16940668805269787,0.027538831483564508,0.015131028513648559,0.0689603114329751
REL03030,Vattenfall,0.7153615841431593,-0.0223156376875977,-0.0835882832453505,0.023324666849133813,0.19075195754136853,0.0,-0.01814120278051945,0.06851552740099187
REL03035,Ellevio,0.43476572022531634,-0.05954573259341345,-0.27390470107548914,0.00729645801937906,0.15446482790668625,0.0,0.1845113534514331,0.06909218390462879
REL03038,Lidköping Elnät,-0.434596521942332,-0.030865442424177214,-0.45874942634138716,-0.0015696045217672427,0.00901310042358272,0.0,0.06452460663758375,0.018226813063859648
REL03041,Hjo Elnät,0.977334080767478,-0.13256899319231685,0.7681377247353627,-0.019312090244638647,-0.005590789437026622,0.0,-0.13150681544331633,-0.008463371906852757
REL03042,Skara Elnät,0.106913436142686,-0.11099018941840288,0.43080699028910097,-0.02340836711356431,-0.04410120052473765,0.0,0.07121065477304622,0.01876985649857943
REL03043,Karlsborgs Elnät,1.1871114123428228,-0.2272936451168439,0.6969837342316598,-0.007600051935874319,0.000719349798661284,0.0,0.03443673234440059,-0.19636339858664087
REL03044,Ulricehamn Energi,0.8588233100777609,-0.14287319325951842,0.2373782871899932,-0.0015099912850091712,-0.0351597470083842,-0.0004811797387871408,0.05380523975018203,-0.14781378036916593
REL03047,Karlshamn Elnät,0.8197130685899667,-0.0817889893944379,0.9286477846904062,-0.010509269757696948,-0.017039768505622277,-0.0008552833601349619,0.17417232469290056,0.06830271209148364
REL03049,Alingsås Energi,0.9693812640779953,-0.030930430405851084,-0.29283012602812075,-0.015995227244314236,-0.05114949524267498,-0.0010271960148910964,0.11585545256613816,0.06799901490259774
REL03050,Näckåns Elnät (Viggafors),0.02724912587865891,-0.2928153022706548,0.35114268002507387,-0.00154796389741918,-0.10143756946083826,0.0,0.5045197953603031,0.06994126988573157
