REId,name_short,urbanity_index,req_full,kr_full,eff_offA,req_offA,kr_offA,eff_offB,req_offB,kr_offB,dA_pp,dB_pp,dA_kr,dB_kr,req_full_pp
REL00077,Härnösand Elnät,0.2721465399896664,0.0085977079934898,11258.483658636007,0.81918664,0.006287323231105368,8214.093132448419,0.79156893,0.007915495469874134,10358.074692402352,0.2310384762384432,0.06822125236156662,3044.390526187588,900.4089662336555,0.85977079934898
REL00078,Härryda Energi,0.5336043209011583,0.017610301314248566,32744.732179122413,0.64622637,0.016732229362477424,31084.733293597918,0.64162101,0.01694607861450903,31488.75003795784,0.08780719517711422,0.06642226997395362,1659.9988855244956,1255.9821411645717,1.7610301314248566
REL00080,Höganäs Energi,0.5101262378188598,0.009559350257908772,15319.908938232187,0.78000422,0.008682046315052983,13901.731799705023,0.75873196,0.009913881261285562,15893.717529016143,0.08773039428557894,-0.03545310033767901,1418.177138527164,-573.8085907839559,0.9559350257908772
REL00083,Jukkasjärvi,0.13418234173639132,0.014163216451622551,6347.347374159719,0.7081407,0.01303033499450823,5833.026767404634,0.61501911,0.018244601098569957,8209.886947432933,0.11328814571143209,-0.4081384646947406,514.3206067550855,-1862.539573273214,1.4163216451622551
REL00085,Jämtkraft,0.21972301033536956,0.007754680934274116,51543.0886709615,0.81612847,0.006474846100989584,42981.35838439316,0.8046807,0.00711421067982565,47255.79553445784,0.12798348332845322,0.06404702544484664,8561.730286568338,4287.293136503664,0.7754680934274116
REL00086,Jönköping Energi,0.45443158209807083,0.004852897310430704,21829.581967517646,0.87666804,0.002742973802550397,12312.596631672224,0.85270314,0.004163018566410992,18713.415309286607,0.2109923507880307,0.06898787440197118,9516.985335845422,3116.166658231039,0.4852897310430704
REL00087,Kalmar Energi,0.729158968138237,-0.0002747711968222877,-433.5201407188798,0.92959689,-0.0005542334042767383,-874.1971822923791,0.93529191,-0.0009741337306217179,-1535.8645838012926,0.02794622074544506,0.06993625337994303,440.6770415734993,1102.344443082413,-0.027477119682228768
REL00090,Karlskoga Elnät,0.4999663381423628,0.00799823971328495,14792.154496563937,0.80216356,0.007329826256609051,13546.915241274302,0.79029277,0.007993382014931605,14783.098730610123,0.06684134566758981,0.0004857698353344375,1245.2392552896345,9.055765953813534,0.7998239713284949
REL00091,Affärsverken Karlskrona,0.7247406334585721,0.014769787591684791,29621.183210548308,0.67343357,0.015110481549572619,30314.779420188243,0.6846629,0.014378506387394241,28825.17836064379,-0.034069395788782764,0.039128120429055,-693.5962096399344,796.0048499045188,1.476978759168479
REL00092,Karlstads Elnät,0.6400361003181406,-0.0013988127483396395,-3209.843521684513,0.91209618,0.0005395846779407965,1240.5827089952331,0.95182109,-0.0020118481606057337,-4613.741330592251,-0.1938397426280436,0.061303541226609415,-4450.426230679746,1403.8978089077382,-0.13988127483396395
REL00093,Tekniska verken Katrineholm,0.06512717260953974,-0.000201956014861282,-338.1860699593809,0.98834486,-0.00425257064995388,-7092.368669857871,0.91972853,0.0,0.0,0.40506146350925976,-0.0201956014861282,6754.1825998984905,-338.1860699593809,-0.0201956014861282
