REId,name_short,controllable,opexp_dea,loss_valued,nonctrl_selected,grid_subscription,grid_connection,feed_in,capacity_reserve,capex_unadj,capex_adj,opex_new,totex_new,totex_unadj,application_base_new,capex_cut,capex_cut_pct,cable_ded,cable_eff_pct,station_ded,station_eff_pct,eff_new,rank_new,req_new_pct,kr_new,e75,gap,kind,eff_cur,rank_cur,req_cur_pct,kr_cur,d_eff,d_rank,d_req_pp,d_kr,CU,MW,NS,MWhl,MWhh,cable_length_km,jordkabel_km,luftledning_km,city_km,tatort_km,lb_km,density_cu_km,jordkabel_share,luftledning_share,urbanity_index,jordkabel_landsbygd_share
REL00139,Näckåns Elnät,8444.888228319784,8444.888228319784,0.0,6205.0,6070.0,0.0,135.0,0.0,12611.42681325889,11469.060937180915,14649.888228319784,26118.9491655007,27261.315041578673,29253.42766159177,1142.3658760779745,0.09058181068592178,24415431.017,0.203445699863919,2410359.0,0.06670798993983006,0.78574955,91,0.008952010292712531,2642.3182299346126,0.9309165425,0.14516699249999998,deduction,0.775380644145694,106,0.013752406785188189,1177.457215167085,0.010368905854306054,-15,-0.48003964924756576,1464.8610147675276,2460.25,15.1575,130.25,30931.5,11332.5,321.463,266.57,51.616,0.0,29.497,222.258,7.653291358570037,0.8292400680638207,0.16056591271779333,0.08000138749726037,0.8337697415313051
REL00141,Nässjö Affärsverk,14242.298391707318,14242.29839170732,2973.827594424285,23073.75,22738.75,0.0,335.0,0.0,29008.8527278083,20990.042325555965,40289.87598613161,61279.91831168757,69298.7287139399,71394.95799027101,8018.810402252333,0.27642631983737115,280289287.0897607,0.6033239802355986,12812961.0,0.16280167271636034,0.85948963,61,0.004434596259398571,3180.1495737903806,0.9309165425,0.0714269125,deduction,1.0,1,0.01,1438.5434914773818,-0.14051037,60,-0.5565403740601429,1741.6060823129988,9768.25,37.75,102.25,107426.25,50956.75,525.984,520.449,5.535,41.96,393.09,23.599,18.57138239946462,0.9894768662164627,0.010523133783537142,0.7313578624518247,0.04534353990496668
REL00143,Olofströms Kraft,27392.944320379407,26556.07151084011,7447.754024664823,42378.0,41403.0,0.0,975.0,0.0,79941.61293859553,66188.91719962869,76381.82553550493,142570.74273513362,156323.43847410046,157733.33279706485,13752.695738966839,0.17203425391892593,361940680.529,0.34976379446872535,21820092.0,0.13350734247211102,0.89808375,47,0.002045763244173937,3233.458673599828,0.9309165425,0.03283279250000004,deduction,1.0,1,0.01,2766.824615009365,-0.10191625000000004,46,-0.7954236755826063,466.63405859046316,13561.5,80.0,728.25,170283.75,154777.5,2225.625,1982.182,232.863,11.675,549.417,1249.09,6.0933445661331085,0.8906181409716372,0.10462813816343723,0.22047470693220123,0.6301590873088344
REL00144,Olseröds El,5424.800375840108,5424.800375840108,699.1923170344603,5002.75,4873.0,0.0,129.75,0.0,10060.4490001577,8775.33533329597,11126.742692874568,19902.078026170537,21187.19169303227,22760.898051805358,1285.1136668617291,0.12773919601814837,28347105.976,0.225978728779445,2156637.0,0.10148844658140956,0.68690665,131,0.014913662847380715,3445.486402356124,0.9309165425,0.24400989250000005,deduction,0.685169749030172,135,0.01824460109856996,1007.9558012583727,0.0017369009698279259,-4,-0.3330938251189245,2437.530601097751,1789.25,5.0,87.0,17291.75,1672.5,310.129,292.181,17.948,0.0,46.832,228.349,5.769373389782961,0.9421273083136371,0.05787269168636277,0.13165913294990758,0.7815326800852896
REL00146,Oskarshamn Energi,24125.797228577238,24125.79722857724,3400.27471959917,36604.0,34498.75,0.0,2105.25,0.0,42155.45526313809,30295.223910728993,64130.07194817641,94425.2958589054,106285.5272113145,109837.80924308114,11860.231352409093,0.28134511366029563,374355595.65926874,0.5496787535440473,12686100.0,0.09198716064847261,0.891634,50,0.002446168648473801,2693.398506506762,0.9309165425,0.03928254249999996,deduction,0.968968213186181,41,0.01,2436.8263903304164,-0.07733421318618094,9,-0.7553831351526199,256.5721161763454,12302.75,58.0,266.25,132918.5,123673.25,1031.374440286463,976.271780158202,51.217842328522,63.021573098169696,488.068327189709,243.7436348554236,11.928499989376242,0.9465735643856403,0.04965979408438347,0.4736908711788834,0.24966780747869785
REL00147,Oxelö Energi,12298.282283197834,12298.28228319783,1773.5978044152885,6585.0,6585.0,0.0,0.0,0.0,17866.66944096163,12318.202657876409,20656.88008761312,32975.08274548953,38523.549528574746,37000.334245357764,5548.4667830852195,0.31054846575739786,211049328.61340842,0.5442595309484008,7992243.0,0.1638648414499014,1.0,1,-0.00434596521942332,-1601.0484236644384,0.9309165425,-0.0690834575,reward,1.0,1,0.01,1242.1881249972203,0.0,0,-1.434596521942332,-2843.2365486616586,7318.25,15.375,92.0,62748.5,612.75,518.446,421.089,5.821,23.489,294.816,84.812,14.115742044494509,0.8122138081883166,0.011227784571585082,0.5410970335215576,0.20141110311596835
REL00148,Partille Energi,35195.950681558264,35195.95068155826,4668.3143564735365,15107.75,14277.5,0.0,830.25,0.0,54683.09131437753,38179.24980912836,54972.015038031794,93151.26484716016,109655.10635240932,119958.36343810322,16503.84150524917,0.3018088609944753,453776597.9762695,0.5778603157649691,19409733.0,0.12593256504501593,0.89515437,48,0.002227680876954352,2678.249164540804,0.9309165425,0.03576217250000002,deduction,0.807859738496534,88,0.011798318684337561,4382.261042472905,0.08729463150346595,-40,-0.9570637807383209,-1704.0118779321006,15397.25,51.8825,172.5,197977.25,24340.5,872.9899819438515,872.001904382505,0.0,0.0,738.0944741769649,92.06743020554019,17.637373072386886,0.998868168499315,0.0,0.7371457371200312,0.10558168479085644
REL00149,PiteEnergi,56073.82326739837,56073.82326739837,0.0,28540.0,27875.0,525.0,140.0,0.0,107590.1845253756,85650.41148554499,84613.82326739837,170264.23475294336,192204.00779277398,201036.47627477988,21939.773039830616,0.20391983838131653,645668547.4503912,0.49183519478700144,45543099.0,0.1961836612280178,1.0,1,-0.00434596521942332,-8699.087184034637,0.9309165425,-0.0690834575,reward,0.977636819066748,39,0.01,5663.737079861805,0.022363180933251958,-38,-1.434596521942332,-14362.824263896442,23149.25,119.25,1101.0,397595.75,81571.75,3078.99645206,2075.966040939,983.797373606,21.8295002,1010.2844406090001,861.3521001299999,7.5184399723851625,0.6742346323751287,0.3195188396361389,0.2931682576933454,0.41491627663639125
REL00152,Ronneby Miljöteknik,30420.732012195123,30420.73201219512,5971.765427811601,30211.75,29785.0,0.0,426.75,0.0,57646.33597912685,40455.79578502933,66604.24744000673,107060.04322503606,124250.58341913359,125990.30067618217,17190.54019409752,0.29820698752340546,406160483.0,0.5294473810018107,18132242.73,0.11646374632344902,0.77894535,95,0.009365798776656664,11911.032953283795,0.9309165425,0.15197119250000002,deduction,0.714757657387647,122,0.01736981717580566,5376.607983837239,0.06418769261235302,-27,-0.8004018399148997,6534.424969446556,12155.5,60.25,226.75,142328.0,121132.5,1064.935,1001.569,31.207,38.938,579.773,304.205,11.41431167160437,0.9404977768596205,0.029304135933179022,0.511226920074783,0.30372845006185295
REL00156,Rödeby Elverk,14534.910577195122,14534.91057719512,1813.5300892183384,7757.25,7420.0,0.0,337.25,0.0,25799.4185199124,21287.974969367402,24105.69066641346,45393.66563578086,49905.10918632586,53341.77852233065,4511.443550544998,0.17486609425181404,116564696.296,0.374618328956196,6850494.0,0.15682303382476984,0.72659169,112,0.012532724821437968,6769.488151051758,0.9309165425,0.2043248525,deduction,0.665809065229216,141,0.01824460109856996,2700.6611159929844,0.060782624770784,-29,-0.5711876277131992,4068.8270350587736,4221.25,17.0,237.25,50629.25,0.0,710.234,567.947,142.287,0.0,180.161,372.436,5.9434637035118,0.7996618016034152,0.2003381983965848,0.2211617355344107,0.6557583718199057
