reid,nf_norm,nf_obs,ug_norm,ug_obs,k_upstream,cemi4_norm,cemi4_obs,aif_a_1_obs,aif_a_2_obs,aif_a_3_obs,aif_a_4_obs,aif_a_5_obs,aif_a_6_obs,aif_o_1_obs,aif_o_2_obs,aif_o_3_obs,aif_o_4_obs,aif_o_5_obs,aif_o_6_obs,aif_a_1_norm,aif_a_2_norm,aif_a_3_norm,aif_a_4_norm,aif_a_5_norm,aif_a_6_norm,aif_o_1_norm,aif_o_2_norm,aif_o_3_norm,aif_o_4_norm,aif_o_5_norm,aif_o_6_norm,ait_a_1_obs,ait_a_2_obs,ait_a_3_obs,ait_a_4_obs,ait_a_5_obs,ait_a_6_obs,ait_o_1_obs,ait_o_2_obs,ait_o_3_obs,ait_o_4_obs,ait_o_5_obs,ait_o_6_obs,ait_a_1_norm,ait_a_2_norm,ait_a_3_norm,ait_a_4_norm,ait_a_5_norm,ait_a_6_norm,ait_o_1_norm,ait_o_2_norm,ait_o_3_norm,ait_o_4_norm,ait_o_5_norm,ait_o_6_norm,e_in,reid_original,year,ame_1,ame_2,ame_3,ame_4,ame_5,ame_6,capcost,kpi,inc_aif_a_1,inc_aif_a_2,inc_aif_a_3,inc_aif_a_4,inc_aif_a_5,inc_aif_a_6,inc_aif_o_1,inc_aif_o_2,inc_aif_o_3,inc_aif_o_4,inc_aif_o_5,inc_aif_o_6,inc_ait_a_1,inc_ait_a_2,inc_ait_a_3,inc_ait_a_4,inc_ait_a_5,inc_ait_a_6,inc_ait_o_1,inc_ait_o_2,inc_ait_o_3,inc_ait_o_4,inc_ait_o_5,inc_ait_o_6,inc_inter,cemi4_diff,cemi4_adj_factor,inter_incentive_a,k_nf,loss_incentive_a,util_incentive_a,max_adj,inter_incentive,loss_incentive,util_incentive,incentive_total_year,incentive_total,inter_incentive_sum,loss_incentive_sum,util_incentive_sum
133,.0408,.04033624,.5753,.43799999,34084000,.0275,.060241634652859,.2852117928916624,.031069554374517,.0401831565373501,.0246998821916812,.0741532678984502,,2.096673554909726,1.061223211452895,.9034038169699087,.6311455104952735,1.050487618833858,,.1941,.0482,.0332,.0317,.1099,,1.2156,.3771,.4369,.4344,.7345,,.4059947984983081,.0756269555772091,.0405841626391623,.0009879554893553,.1370823298301935,,3.45522013287997,.8165944699389496,.7454800400885341,.434470078765311,1.206898762239037,,.3463,.1007,.0801,.0621,.2107,,1.8201,.4592,.374,.3735,.9046,,273972,133,2026,693.2819634703196,2265.288584474886,10458.05525114155,2863.563470319635,13170.6801369863,,1000000,1.1546,-125.44244,927.90576,-500.86505,21.29274,1005.6523,,-6897.5122,-126594.8,-100154.27,-4976.2783,-9370.1045,,-673.74738,4983.9741,37842.656,8829.7139,5575.0811,,-44959.129,-149525.17,-785244.5,-19547.559,-26846.58,,-1216229.6,-.032741636,.032741636,-1216229.6,753.44,71797.5,-4679733.5,333333.34,-333333.34,71797.5,-333333.34,-333333.34,-1333333.4,-1333333.4,287190,-1333333.4
133,.0408,.04033624,.5753,.43799999,34084000,.0275,.060241634652859,.2852117928916624,.031069554374517,.0401831565373501,.0246998821916812,.0741532678984502,,2.096673554909726,1.061223211452895,.9034038169699087,.6311455104952735,1.050487618833858,,.1941,.0482,.0332,.0317,.1099,,1.3174,.413,.4395,.4396,.7812,,.4059947984983081,.0756269555772091,.0405841626391623,.0009879554893553,.1370823298301935,,3.45522013287997,.8165944699389496,.7454800400885341,.434470078765311,1.206898762239037,,.3742,.1007,.0801,.0621,.2261,,2.4191,.5863,.3791,.4043,1.1321,,273972,133,2025,693.2819634703196,2265.288584474886,10458.05525114155,2863.563470319635,13170.6801369863,,1000000,1.1546,-125.44244,927.90576,-500.86505,21.29274,1005.6523,,-6100.5679,-119951.62,-99596.07,-4844.7549,-7985.2915,,-358.85306,4983.9741,37842.656,8829.7139,6741.3262,,-28489.072,-96349.617,-774464,-9672.7998,-6642.7363,,-1094729.1,-.032741636,.032741636,-1094729.1,753.44,71797.5,-4679733.5,333333.34,-333333.34,71797.5,-333333.34,-333333.34,-1333333.4,-1333333.4,287190,-1333333.4
133,.0408,.04033624,.5753,.43799999,34084000,.0275,.060241634652859,.2852117928916624,.031069554374517,.0401831565373501,.0246998821916812,.0741532678984502,,2.096673554909726,1.061223211452895,.9034038169699087,.6311455104952735,1.050487618833858,,.1941,.0482,.0332,.0317,.1099,,1.1138,.3412,.4342,.4291,.6878,,.4059947984983081,.0756269555772091,.0405841626391623,.0009879554893553,.1370823298301935,,3.45522013287997,.8165944699389496,.7454800400885341,.434470078765311,1.206898762239037,,.3183,.1007,.0801,.0621,.1953,,1.2211,.3321,.3689,.3426,.6771,,273972,133,2027,693.2819634703196,2265.288584474886,10458.05525114155,2863.563470319635,13170.6801369863,,1000000,1.1546,-125.44244,927.90576,-500.86505,21.29274,1005.6523,,-7694.457,-133237.98,-100733.93,-5110.3311,-10754.918,,-989.77026,4983.9741,37842.656,8829.7139,4408.8359,,-61429.18,-202700.73,-796025,-29454.379,-47050.426,,-1337787.4,-.032741636,.032741636,-1337787.4,753.44,71797.5,-4679733.5,333333.34,-333333.34,71797.5,-333333.34,-333333.34,-1333333.4,-1333333.4,287190,-1333333.4
135,.0453,.024182757,.597,.5438,13024000,.0564,.1477814448111478,.0110986313061245,0,.0703726702368039,0,.0200207255795892,,2.223114651434736,1.021421899995927,1.543484859703043,1.459000836948432,2.044853703146313,,.0926,.0324,.0261,.0207,.0598,,1.2152,.8371,1.1102,1.1045,1.1927,,.0314461220340194,0,.1559149111870247,0,.0456937488264488,,3.610825656098039,1.095468695243159,2.10447020474996,1.855927543364172,3.046672891019763,,.1696,.0689,.0251,.0452,.1126,,1.4169,.8804,.7445000000000001,.6293,1.1182,,81463,135,2024,617.9440639269407,5283.038242009133,633.6811643835616,413.8212328767123,2130.691552511415,,1000000,1.1546,100.01706,4092.9875,-192.40862,9.099185,181.04259,,-7033.0439,-79546.063,-5636.4756,-1295.7554,-4087.9417,,1389.834,31940.973,-7590.8003,943.76575,819.68726,,-53768.68,-209847.55,-174188.17,-56832.195,-27706.301,,-588248,-.091381446,.091381446,-588248,753.44,972092.38,-692876.88,333333.34,-333333.34,333333.34,-333333.34,-333333.34,-1333333.4,-1333333.4,1333333.4,-1333333.4
135,.0453,.024182757,.597,.5438,13024000,.0564,.1477814448111478,.0110986313061245,0,.0703726702368039,0,.0200207255795892,,2.223114651434736,1.021421899995927,1.543484859703043,1.459000836948432,2.044853703146313,,.0926,.0324,.0261,.0207,.0598,,1.2152,.8306,.9986,1.0088,1.1927,,.0314461220340194,0,.1559149111870247,0,.0456937488264488,,3.610825656098039,1.095468695243159,2.10447020474996,1.855927543364172,3.046672891019763,,.1696,.0689,.0251,.0452,.1126,,1.4169,.8551,.7445000000000001,.6293,1.1182,,81463,135,2026,617.9440639269407,5283.038242009133,633.6811643835616,413.8212328767123,2130.691552511415,,1000000,1.1546,100.01706,4092.9875,-192.40862,9.099185,181.04259,,-7033.0439,-82351.211,-7088.2471,-1645.5537,-4087.9417,,1389.834,31940.973,-7590.8003,943.76575,819.68726,,-53768.68,-234533.36,-174188.17,-56832.195,-27706.301,,-617540.5,-.091381446,.091381446,-617540.5,753.44,972092.38,-692876.88,333333.34,-333333.34,333333.34,-333333.34,-333333.34,-1333333.4,-1333333.4,1333333.4,-1333333.4
135,.0453,.024182757,.597,.5438,13024000,.0564,.1477814448111478,.0110986313061245,0,.0703726702368039,0,.0200207255795892,,2.223114651434736,1.021421899995927,1.543484859703043,1.459000836948432,2.044853703146313,,.0926,.0324,.0261,.0207,.0598,,1.2152,.8273,.9429,.961,1.1927,,.0314461220340194,0,.1559149111870247,0,.0456937488264488,,3.610825656098039,1.095468695243159,2.10447020474996,1.855927543364172,3.046672891019763,,.1696,.0689,.0251,.0452,.1126,,1.4169,.8425,.7445000000000001,.6293,1.1182,,81463,135,2027,617.9440639269407,5283.038242009133,633.6811643835616,413.8212328767123,2130.691552511415,,1000000,1.1546,100.01706,4092.9875,-192.40862,9.099185,181.04259,,-7033.0439,-83775.359,-7812.832,-1820.2701,-4087.9417,,1389.834,31940.973,-7590.8003,943.76575,819.68726,,-53768.68,-246827.47,-174188.17,-56832.195,-27706.301,,-632158.06,-.091381446,.091381446,-632158.06,753.44,972092.38,-692876.88,333333.34,-333333.34,333333.34,-333333.34,-333333.34,-1333333.4,-1333333.4,1333333.4,-1333333.4
135,.0453,.024182757,.597,.5438,13024000,.0564,.1477814448111478,.0110986313061245,0,.0703726702368039,0,.0200207255795892,,2.223114651434736,1.021421899995927,1.543484859703043,1.459000836948432,2.044853703146313,,.0926,.0324,.0261,.0207,.0598,,1.2152,.8338,1.0544,1.0567,1.1927,,.0314461220340194,0,.1559149111870247,0,.0456937488264488,,3.610825656098039,1.095468695243159,2.10447020474996,1.855927543364172,3.046672891019763,,.1696,.0689,.0251,.0452,.1126,,1.4169,.8677,.7445000000000001,.6293,1.1182,,81463,135,2025,617.9440639269407,5283.038242009133,633.6811643835616,413.8212328767123,2130.691552511415,,1000000,1.1546,100.01706,4092.9875,-192.40862,9.099185,181.04259,,-7033.0439,-80970.211,-6362.3613,-1470.4718,-4087.9417,,1389.834,31940.973,-7590.8003,943.76575,819.68726,,-53768.68,-222239.23,-174188.17,-56832.195,-27706.301,,-602964.44,-.091381446,.091381446,-602964.44,753.44,972092.38,-692876.88,333333.34,-333333.34,333333.34,-333333.34,-333333.34,-1333333.4,-1333333.4,1333333.4,-1333333.4
137,.027,.031572893,.501,.50660002,18543000,.0029,.0057239057239057,.1384680829403616,.0125657908011109,.1062478322572598,.1820640563858199,.2674071300170521,,1.21985013143495,.1845115437190297,1.03909820752588,1.111250191897857,.8858374634478874,,.0638,.005,.0619,.0616,.0785,,.5826,.0957,.2436,.2244,.244,,.3823735370362963,.0031414477002777,.0337508898290177,.045516014096455,.1122792069195083,,2.344369772749034,.2058800181475846,1.143898899988451,1.369123173972115,1.133782338712903,,.016,.0013,.0155,.0154,.0198,,.8263,.079,.1662,.1314,.2071,,135591,137,2024,156.9868721461187,6291.38904109589,2780.823858447488,939.1590182648401,4821.336301369863,,1000000,1.1546,-23.278679,-1138.1842,-845.7926,-120.17552,-1945.4454,,-1129.6494,-45642.977,-45412.563,-7356.689,-6967.2061,,-936.34979,-1016.6023,-4647.4746,-1427.0842,-2563.731,,-9451.7754,-147428.94,-549537.19,-130146.23,-30126.086,,-987863.44,-.0028239058,.0028239058,-987863.44,753.44,-350374,103841.21,333333.34,-333333.34,-333333.34,103841.21,-333333.34,-1333333.4,-1333333.4,-1333333.4,415364.84
137,.027,.031572893,.501,.50660002,18543000,.0029,.0057239057239057,.1384680829403616,.0125657908011109,.1062478322572598,.1820640563858199,.2674071300170521,,1.21985013143495,.1845115437190297,1.03909820752588,1.111250191897857,.8858374634478874,,.0638,.005,.0619,.0616,.0785,,.5826,.0957,.2436,.2244,.244,,.3823735370362963,.0031414477002777,.0337508898290177,.045516014096455,.1122792069195083,,2.344369772749034,.2058800181475846,1.143898899988451,1.369123173972115,1.133782338712903,,.016,.0013,.0155,.0154,.0198,,.8263,.079,.1662,.1314,.2071,,135591,137,2026,156.9868721461187,6291.38904109589,2780.823858447488,939.1590182648401,4821.336301369863,,1000000,1.1546,-23.278679,-1138.1842,-845.7926,-120.17552,-1945.4454,,-1129.6494,-45642.977,-45412.563,-7356.689,-6967.2061,,-936.34979,-1016.6023,-4647.4746,-1427.0842,-2563.731,,-9451.7754,-147428.94,-549537.19,-130146.23,-30126.086,,-987863.44,-.0028239058,.0028239058,-987863.44,753.44,-350374,103841.21,333333.34,-333333.34,-333333.34,103841.21,-333333.34,-1333333.4,-1333333.4,-1333333.4,415364.84
137,.027,.031572893,.501,.50660002,18543000,.0029,.0057239057239057,.1384680829403616,.0125657908011109,.1062478322572598,.1820640563858199,.2674071300170521,,1.21985013143495,.1845115437190297,1.03909820752588,1.111250191897857,.8858374634478874,,.0638,.005,.0619,.0616,.0785,,.5826,.0957,.2436,.2244,.244,,.3823735370362963,.0031414477002777,.0337508898290177,.045516014096455,.1122792069195083,,2.344369772749034,.2058800181475846,1.143898899988451,1.369123173972115,1.133782338712903,,.016,.0013,.0155,.0154,.0198,,.8263,.079,.1662,.1314,.2071,,135591,137,2025,156.9868721461187,6291.38904109589,2780.823858447488,939.1590182648401,4821.336301369863,,1000000,1.1546,-23.278679,-1138.1842,-845.7926,-120.17552,-1945.4454,,-1129.6494,-45642.977,-45412.563,-7356.689,-6967.2061,,-936.34979,-1016.6023,-4647.4746,-1427.0842,-2563.731,,-9451.7754,-147428.94,-549537.19,-130146.23,-30126.086,,-987863.44,-.0028239058,.0028239058,-987863.44,753.44,-350374,103841.21,333333.34,-333333.34,-333333.34,103841.21,-333333.34,-1333333.4,-1333333.4,-1333333.4,415364.84
137,.027,.031572893,.501,.50660002,18543000,.0029,.0057239057239057,.1384680829403616,.0125657908011109,.1062478322572598,.1820640563858199,.2674071300170521,,1.21985013143495,.1845115437190297,1.03909820752588,1.111250191897857,.8858374634478874,,.0638,.005,.0619,.0616,.0785,,.5826,.0957,.2436,.2244,.244,,.3823735370362963,.0031414477002777,.0337508898290177,.045516014096455,.1122792069195083,,2.344369772749034,.2058800181475846,1.143898899988451,1.369123173972115,1.133782338712903,,.016,.0013,.0155,.0154,.0198,,.8263,.079,.1662,.1314,.2071,,135591,137,2027,156.9868721461187,6291.38904109589,2780.823858447488,939.1590182648401,4821.336301369863,,1000000,1.1546,-23.278679,-1138.1842,-845.7926,-120.17552,-1945.4454,,-1129.6494,-45642.977,-45412.563,-7356.689,-6967.2061,,-936.34979,-1016.6023,-4647.4746,-1427.0842,-2563.731,,-9451.7754,-147428.94,-549537.19,-130146.23,-30126.086,,-987863.44,-.0028239058,.0028239058,-987863.44,753.44,-350374,103841.21,333333.34,-333333.34,-333333.34,103841.21,-333333.34,-1333333.4,-1333333.4,-1333333.4,415364.84
139,.039,,.82,,,.3338,.0030757400999615,0,0,.0099267871082697,0,.0031275239533148,,1.485223985614886,.2916780144500976,.9918230135151297,.2137400938253209,.8960202217890194,,.02,.3691,.1235,.1829,.166,,1.9391,1.0949,1.4587,1.3205,1.6698,,0,0,.0198535742165394,0,.0062550479066296,,3.140508951606599,.3095438229709711,1.297661569240053,.1871681514981968,.9590537726019374,,.0107,.3909,.0708,.0614,.1074,,1.6892,.5763,.8995,.8673,1.1577,,,139,2025,2.920319634703196,886.0915525114156,392.3473744292237,1062.379337899543,2581.148173515982,,1000000,1.1546,.11598996,7820.4961,305.60797,206.40143,897.97437,,14.967113,58139.621,3760.4216,10385.467,4496.7266,,.50870365,30394.109,1830.3915,3291.251,1501.1292,,-168.09259,43655.207,-31575.379,80898.727,3457.3047,,219312.97,.33072427,.25,,753.44,,,333333.34,,,,,,,,
139,.039,,.82,,,.3338,.0030757400999615,0,0,.0099267871082697,0,.0031275239533148,,1.485223985614886,.2916780144500976,.9918230135151297,.2137400938253209,.8960202217890194,,.02,.2575,.1235,.1662,.166,,1.6396,.8198,1.0529,.9861,1.3014,,0,0,.0198535742165394,0,.0062550479066296,,3.140508951606599,.3095438229709711,1.297661569240053,.1871681514981968,.9590537726019374,,.0107,.3265,.0708,.0614,.1074,,1.619,.5610000000000001,.7532,.7409,1.0863,,,139,2026,2.920319634703196,886.0915525114156,392.3473744292237,1062.379337899543,2581.148173515982,,1000000,1.1546,.11598996,5455.9136,305.60797,187.55559,897.97437,,5.0907369,38227.055,491.93948,7247.5684,2355.8149,,.50870365,25386.74,1830.3915,3291.251,1501.1292,,-176.22325,41151.328,-43177.398,65863.992,2214.6355,,153060.98,.33072427,.25,,753.44,,,333333.34,,,,,,,,
139,.039,,.82,,,.3338,.0030757400999615,0,0,.0099267871082697,0,.0031275239533148,,1.485223985614886,.2916780144500976,.9918230135151297,.2137400938253209,.8960202217890194,,.02,.4808,.1235,.1996,.166,,2.2386,1.3699,1.8645,1.6548,2.0383,,0,0,.0198535742165394,0,.0062550479066296,,3.140508951606599,.3095438229709711,1.297661569240053,.1871681514981968,.9590537726019374,,.0107,.4553,.0708,.0614,.1074,,1.7594,.5916,1.0458,.9937,1.2292,,,139,2024,2.920319634703196,886.0915525114156,392.3473744292237,1062.379337899543,2581.148173515982,,1000000,1.1546,.11598996,10187.197,305.60797,225.24727,897.97437,,24.843489,78044.945,7028.9038,13522.427,6638.2192,,.50870365,35401.48,1830.3915,3291.251,1501.1292,,-159.96193,46159.082,-19973.361,95933.461,4701.7144,,285561.16,.33072427,.25,,753.44,,,333333.34,,,,,,,,
139,.039,,.82,,,.3338,.0030757400999615,0,0,.0099267871082697,0,.0031275239533148,,1.485223985614886,.2916780144500976,.9918230135151297,.2137400938253209,.8960202217890194,,.02,.1459,.1235,.1495,.166,,1.3401,.5447,.6472,.6518,.9329,,0,0,.0198535742165394,0,.0062550479066296,,3.140508951606599,.3095438229709711,1.297661569240053,.1871681514981968,.9590537726019374,,.0107,.2621,.0708,.0614,.1074,,1.5487,.5457,.6069,.6143999999999999,1.0148,,,139,2027,2.920319634703196,886.0915525114156,392.3473744292237,1062.379337899543,2581.148173515982,,1000000,1.1546,.11598996,3091.3313,305.60797,168.70976,897.97437,,-4.7856398,18314.492,-2775.7373,4110.6084,214.32233,,.50870365,20379.371,1830.3915,3291.251,1501.1292,,-184.36549,38647.453,-54779.418,50817.371,970.22583,,86796.555,.33072427,.25,,753.44,,,333333.34,,,,,,,,
141,.029,.02549758,.676,.63010001,22221000,0,0,0,.0013200976754566,.0473703846769513,.0207026524284184,.1032116987904522,,0,.2138749423418434,.1980877981833979,.1693683986794386,.1172191685577497,,.2316,.0242,.0717,.0627,.1178,,.25,.1034,.0721,.0618,.0806,,0,.0003300244188642,.0511810647390205,.057598256994274,.1368394636389625,,0,.035988855145465,.0576516691396552,.0282280664465731,.0333117435654062,,.2633,.0083,.0515,.0422,.1389,,.375,.1711,.1226,.1234,.1481,,154799,141,2027,.9584474885844749,6012.596461187215,4933.517579908676,1363.125799086758,5049.181392694064,,1000000,1.1546,.44082567,3289.4849,823.20868,60.810307,157.33632,,2.7056944,-54260.508,-12759.936,-1295.1309,-416.28967,,4.1083727,4204.9824,144.08499,-1059.0598,59.82217,,14.254694,150036.25,64765.418,14524.921,3908.0745,,172204.98,0,0,172204.98,753.44,306370.06,-1019943.6,333333.34,172204.98,306370.06,-333333.34,145241.7,584012.13,691865.25,1225480.3,-1333333.4
141,.029,.02549758,.676,.63010001,22221000,0,0,0,.0013200976754566,.0473703846769513,.0207026524284184,.1032116987904522,,0,.2138749423418434,.1980877981833979,.1693683986794386,.1172191685577497,,.2454,.0242,.0724,.0627,.1696,,.25,.1034,.0721,.0618,.0806,,0,.0003300244188642,.0511810647390205,.057598256994274,.1368394636389625,,0,.035988855145465,.0576516691396552,.0282280664465731,.0333117435654062,,.6283,.0083,.0518,.0422,.1665,,.375,.1711,.1226,.1234,.1481,,154799,141,2024,.9584474885844749,6012.596461187215,4933.517579908676,1363.125799086758,5049.181392694064,,1000000,1.1546,.46709248,3289.4849,846.89362,60.810307,716.00464,,2.7056944,-54260.508,-12759.936,-1295.1309,-416.28967,,9.8036108,4204.9824,279.6156,-1059.0598,861.11444,,14.254694,150036.25,64765.418,14524.921,3908.0745,,173729.89,0,0,173729.89,753.44,306370.06,-1019943.6,333333.34,173729.89,306370.06,-333333.34,146766.61,584012.13,691865.25,1225480.3,-1333333.4
141,.029,.02549758,.676,.63010001,22221000,0,0,0,.0013200976754566,.0473703846769513,.0207026524284184,.1032116987904522,,0,.2138749423418434,.1980877981833979,.1693683986794386,.1172191685577497,,.2408,.0242,.0721,.0627,.1523,,.25,.1034,.0721,.0618,.0806,,0,.0003300244188642,.0511810647390205,.057598256994274,.1368394636389625,,0,.035988855145465,.0576516691396552,.0282280664465731,.0333117435654062,,.5066000000000001,.0083,.0517,.0422,.1573,,.375,.1711,.1226,.1234,.1481,,154799,141,2025,.9584474885844749,6012.596461187215,4933.517579908676,1363.125799086758,5049.181392694064,,1000000,1.1546,.45833689,3289.4849,836.74292,60.810307,529.42236,,2.7056944,-54260.508,-12759.936,-1295.1309,-416.28967,,7.9046779,4204.9824,234.43874,-1059.0598,594.01703,,14.254694,150036.25,64765.418,14524.921,3908.0745,,173218.97,0,0,173218.97,753.44,306370.06,-1019943.6,333333.34,173218.97,306370.06,-333333.34,146255.69,584012.13,691865.25,1225480.3,-1333333.4
141,.029,.02549758,.676,.63010001,22221000,0,0,0,.0013200976754566,.0473703846769513,.0207026524284184,.1032116987904522,,0,.2138749423418434,.1980877981833979,.1693683986794386,.1172191685577497,,.2362,.0242,.0719,.0627,.135,,.25,.1034,.0721,.0618,.0806,,0,.0003300244188642,.0511810647390205,.057598256994274,.1368394636389625,,0,.035988855145465,.0576516691396552,.0282280664465731,.0333117435654062,,.385,.0083,.0516,.0422,.1481,,.375,.1711,.1226,.1234,.1481,,154799,141,2026,.9584474885844749,6012.596461187215,4933.517579908676,1363.125799086758,5049.181392694064,,1000000,1.1546,.4495813,3289.4849,829.97577,60.810307,342.84009,,2.7056944,-54260.508,-12759.936,-1295.1309,-416.28967,,6.0073056,4204.9824,189.26186,-1059.0598,326.91959,,14.254694,150036.25,64765.418,14524.921,3908.0745,,172711.44,0,0,172711.44,753.44,306370.06,-1019943.6,333333.34,172711.44,306370.06,-333333.34,145748.16,584012.13,691865.25,1225480.3,-1333333.4
143,.0333,.031731814,.5567,.46959999,37285000,.0157,.026620117826751,0,0,.00027239469405,0,0,,.7660282833912658,.0667130844237154,.4614439263473203,.2217247391118308,.6794996031296845,,.06,.0034,.1108,.0726,.1042,,1.0685,.1576,.4641,.4534,.7465000000000001,,0,0,.00027239469405,0,0,,1.217819603543169,.1091301936014757,.663724568500068,.4325436317611864,1.222500003004117,,.0179,.0012,.0637,.0302,.0684,,1.0955,.135,.4117,.3603,.7111,,311517,143,2024,1002.782876712329,18332.61575342466,2278.539611872146,1067.677853881278,11684.88961187215,,1000000,1.1546,119.48631,1490.4418,1727.2108,82.337227,2600.7322,,3425.012,136108.05,124.23959,2184.8062,1762.6584,,292.22046,1930.4156,13234.1,1626.8975,4595.5938,,-4864.7583,87591.219,-116069.45,-8635.9229,-40293.012,,89032.25,-.010920118,.010920118,88060.008,753.44,276050.94,-3247523.8,333333.34,88060.008,276050.94,-333333.34,30777.602,123110.41,352240.03,1104203.8,-1333333.4
143,.0333,.031731814,.5567,.46959999,37285000,.0157,.026620117826751,0,0,.00027239469405,0,0,,.7660282833912658,.0667130844237154,.4614439263473203,.2217247391118308,.6794996031296845,,.06,.0034,.1108,.0726,.1042,,1.0685,.1576,.4641,.4534,.7465000000000001,,0,0,.00027239469405,0,0,,1.217819603543169,.1091301936014757,.663724568500068,.4325436317611864,1.222500003004117,,.0179,.0012,.0637,.0302,.0684,,1.0955,.135,.4117,.3603,.7111,,311517,143,2027,1002.782876712329,18332.61575342466,2278.539611872146,1067.677853881278,11684.88961187215,,1000000,1.1546,119.48631,1490.4418,1727.2108,82.337227,2600.7322,,3425.012,136108.05,124.23959,2184.8062,1762.6584,,292.22046,1930.4156,13234.1,1626.8975,4595.5938,,-4864.7583,87591.219,-116069.45,-8635.9229,-40293.012,,89032.25,-.010920118,.010920118,88060.008,753.44,276050.94,-3247523.8,333333.34,88060.008,276050.94,-333333.34,30777.602,123110.41,352240.03,1104203.8,-1333333.4
143,.0333,.031731814,.5567,.46959999,37285000,.0157,.026620117826751,0,0,.00027239469405,0,0,,.7660282833912658,.0667130844237154,.4614439263473203,.2217247391118308,.6794996031296845,,.06,.0034,.1108,.0726,.1042,,1.0685,.1576,.4641,.4534,.7465000000000001,,0,0,.00027239469405,0,0,,1.217819603543169,.1091301936014757,.663724568500068,.4325436317611864,1.222500003004117,,.0179,.0012,.0637,.0302,.0684,,1.0955,.135,.4117,.3603,.7111,,311517,143,2026,1002.782876712329,18332.61575342466,2278.539611872146,1067.677853881278,11684.88961187215,,1000000,1.1546,119.48631,1490.4418,1727.2108,82.337227,2600.7322,,3425.012,136108.05,124.23959,2184.8062,1762.6584,,292.22046,1930.4156,13234.1,1626.8975,4595.5938,,-4864.7583,87591.219,-116069.45,-8635.9229,-40293.012,,89032.25,-.010920118,.010920118,88060.008,753.44,276050.94,-3247523.8,333333.34,88060.008,276050.94,-333333.34,30777.602,123110.41,352240.03,1104203.8,-1333333.4
143,.0333,.031731814,.5567,.46959999,37285000,.0157,.026620117826751,0,0,.00027239469405,0,0,,.7660282833912658,.0667130844237154,.4614439263473203,.2217247391118308,.6794996031296845,,.06,.0034,.1108,.0726,.1042,,1.0685,.1576,.4641,.4534,.7465000000000001,,0,0,.00027239469405,0,0,,1.217819603543169,.1091301936014757,.663724568500068,.4325436317611864,1.222500003004117,,.0179,.0012,.0637,.0302,.0684,,1.0955,.135,.4117,.3603,.7111,,311517,143,2025,1002.782876712329,18332.61575342466,2278.539611872146,1067.677853881278,11684.88961187215,,1000000,1.1546,119.48631,1490.4418,1727.2108,82.337227,2600.7322,,3425.012,136108.05,124.23959,2184.8062,1762.6584,,292.22046,1930.4156,13234.1,1626.8975,4595.5938,,-4864.7583,87591.219,-116069.45,-8635.9229,-40293.012,,89032.25,-.010920118,.010920118,88060.008,753.44,276050.94,-3247523.8,333333.34,88060.008,276050.94,-333333.34,30777.602,123110.41,352240.03,1104203.8,-1333333.4
144,.0486,.054389872,.4349,.31200001,4658000,.036,0,.0633205305995019,0,0,.0001016346850142,.0115098533474734,,.5010680239016633,.1114281303729886,.4046478932544845,.0962274777840493,.7350309433589304,,.2344,.0361,.1536,.0156,.1189,,1.0842,.4133,1.1405,.2705,1.1433,,.2571993596212907,0,0,.0001270433562677,.0381299180821592,,.1409125517615255,.0285752941447844,.1324588951477327,.0332371332807817,.2227379886292973,,.2869,.088,.208,.0328,.1977,,.7171999999999999,.4222,.8159999999999999,.1739,.7603,,17062,144,2024,157.2271689497717,21.4453196347032,97.59908675799086,188.6962328767123,1376.852853881279,,1000000,1.1546,53.41774,18.511917,102.81464,3.1064796,315.83136,,1035.2968,528.82648,1474.3467,290.4592,1265.6108,,76.022842,165.60001,1858.9539,311.07468,1263.2808,,3593.5613,1559.0421,13484.314,2971.7458,4990.689,,35362.508,.035999998,.035999998,35362.508,753.44,-55822.441,-572468.19,333333.34,35362.508,-55822.441,-333333.34,-333333.34,-1333333.4,137402.69,-223289.77,-1333333.4
144,.0486,.054389872,.4349,.31200001,4658000,.036,0,.0633205305995019,0,0,.0001016346850142,.0115098533474734,,.5010680239016633,.1114281303729886,.4046478932544845,.0962274777840493,.7350309433589304,,.2344,.0361,.1536,.0156,.1189,,1.0842,.4133,.7827,.2705,1.0883,,.2571993596212907,0,0,.0001270433562677,.0381299180821592,,.1409125517615255,.0285752941447844,.1324588951477327,.0332371332807817,.2227379886292973,,.2869,.088,.208,.0328,.1977,,.7171999999999999,.4222,.7584,.1739,.7603,,17062,144,2027,157.2271689497717,21.4453196347032,97.59908675799086,188.6962328767123,1376.852853881279,,1000000,1.1546,53.41774,18.511917,102.81464,3.1064796,315.83136,,1035.2968,528.82648,757.46179,290.4592,1095.1139,,76.022842,165.60001,1858.9539,311.07468,1263.2808,,3593.5613,1559.0421,12348.031,2971.7458,4990.689,,33338.84,.035999998,.035999998,33338.84,753.44,-55822.441,-572468.19,333333.34,33338.84,-55822.441,-333333.34,-333333.34,-1333333.4,137402.69,-223289.77,-1333333.4
