subset_mask,players,REId,super_eff,eff,requirement_pp
14,grid_subscription+grid_connection+feed_in,REL00201,0.866497576580571,0.866497576580571,0.3250889442509841
14,grid_subscription+grid_connection+feed_in,REL00203,0.7050515699412364,0.7050515699412364,1.3097577855198494
14,grid_subscription+grid_connection+feed_in,REL00204,0.8740044485540793,0.8740044485540793,0.2785933102258608
14,grid_subscription+grid_connection+feed_in,REL00205,0.6841779203339591,0.6841779203339591,1.434990960855309
14,grid_subscription+grid_connection+feed_in,REL00235,0.8187504452893427,0.8187504452893427,0.6193200366317653
14,grid_subscription+grid_connection+feed_in,REL00239,0.9432730604574896,0.9432730604574896,-0.1535222997484875
14,grid_subscription+grid_connection+feed_in,REL00242,0.7166590181849306,0.7166590181849306,1.239916515723305
14,grid_subscription+grid_connection+feed_in,REL00243,0.7991141781656077,0.7991141781656077,0.739578697235288
14,grid_subscription+grid_connection+feed_in,REL00244,0.7088250221589313,0.7088250221589313,1.2870690296628018
14,grid_subscription+grid_connection+feed_in,REL00246,0.6912537399555758,0.6912537399555758,1.3925909739512354
14,grid_subscription+grid_connection+feed_in,REL00249,0.7509558783692744,0.7509558783692744,1.0327056162273696
14,grid_subscription+grid_connection+feed_in,REL00255,0.9644657895754972,0.9644657895754972,-0.2868556209776662
14,grid_subscription+grid_connection+feed_in,REL00267,0.8677640587776445,0.8677640587776445,0.3172492234008395
14,grid_subscription+grid_connection+feed_in,REL00332,0.7423738464058159,0.7423738464058159,1.0846751737335625
14,grid_subscription+grid_connection+feed_in,REL00364,0.6956573637379415,0.6956573637379415,1.3661765645770263
14,grid_subscription+grid_connection+feed_in,REL00570,1.2519358324087793,1.0,-0.511625535107052
14,grid_subscription+grid_connection+feed_in,REL00576,0.925301496142663,0.925301496142663,-0.0408719258878753
14,grid_subscription+grid_connection+feed_in,REL00584,1.0430881422390412,1.0,-0.511625535107052
14,grid_subscription+grid_connection+feed_in,REL00585,1.045896289770974,1.0,-0.511625535107052
14,grid_subscription+grid_connection+feed_in,REL00590,0.7846101359317962,0.7846101359317962,0.8281302193738016
14,grid_subscription+grid_connection+feed_in,REL00594,0.806276632853856,0.806276632853856,0.6957635197841983
14,grid_subscription+grid_connection+feed_in,REL00824,1.109766257222046,1.0,-0.511625535107052
14,grid_subscription+grid_connection+feed_in,REL00885,0.932501222283988,0.932501222283988,-0.0859558877253974
14,grid_subscription+grid_connection+feed_in,REL00886,0.7057764269876732,0.7057764269876732,1.305400577054039
14,grid_subscription+grid_connection+feed_in,REL00899,1.2725264501231723,1.0,-0.511625535107052
14,grid_subscription+grid_connection+feed_in,REL00904,0.7732872216761499,0.7732872216761499,0.8970982372289216
14,grid_subscription+grid_connection+feed_in,REL00936,0.814340696832313,0.814340696832313,0.6463642754697796
14,grid_subscription+grid_connection+feed_in,REL00937,0.744752326656461,0.744752326656461,1.0702800191631834
14,grid_subscription+grid_connection+feed_in,REL00938,0.6500232308653806,0.6500232308653806,1.638909908102204
14,grid_subscription+grid_connection+feed_in,REL00944,1.0243004996887464,1.0,-0.511625535107052
14,grid_subscription+grid_connection+feed_in,REL00945,0.8299141254050472,0.8299141254050472,0.5507574516062208
14,grid_subscription+grid_connection+feed_in,REL00958,0.7120356653139497,0.7120356653139497,1.2677522284449516
14,grid_subscription+grid_connection+feed_in,REL00959,0.8615369328680211,0.8615369328680211,0.3557785049403961
14,grid_subscription+grid_connection+feed_in,REL01010,0.8184848723202822,0.8184848723202822,0.6209494103258661
14,grid_subscription+grid_connection+feed_in,REL01012,0.6602440937128246,0.6602440937128246,1.5780154491472853
14,grid_subscription+grid_connection+feed_in,REL03009,0.7477472824948913,0.7477472824948913,1.0521450811207256
14,grid_subscription+grid_connection+feed_in,REL03015,0.767963880356918,0.767963880356918,0.929473937132963
14,grid_subscription+grid_connection+feed_in,REL03016,1.2978664187579705,1.0,-0.511625535107052
14,grid_subscription+grid_connection+feed_in,REL03019,0.6977456189685196,0.6977456189685196,1.35364325006897
14,grid_subscription+grid_connection+feed_in,REL03028,0.8375078652071957,0.8375078652071957,0.5040396513831258
14,grid_subscription+grid_connection+feed_in,REL03030,0.807388456157298,0.807388456157298,0.6889569415200025
14,grid_subscription+grid_connection+feed_in,REL03035,0.8812208018571562,0.8812208018571562,0.2338360313106635
14,grid_subscription+grid_connection+feed_in,REL03038,0.9943586315740892,0.9943586315740892,-0.4758395250069158
14,grid_subscription+grid_connection+feed_in,REL03041,0.7277598239276175,0.7277598239276175,1.1729882389751811
14,grid_subscription+grid_connection+feed_in,REL03042,0.9199212390691882,0.9199212390691882,-0.0072210321119148
14,grid_subscription+grid_connection+feed_in,REL03043,0.6823400217886838,0.6823400217886838,1.445995398094868
14,grid_subscription+grid_connection+feed_in,REL03044,0.7553778270361128,0.7553778270361128,1.0058966073472453
14,grid_subscription+grid_connection+feed_in,REL03047,0.8057296502905201,0.8057296502905201,0.6991116027121658
14,grid_subscription+grid_connection+feed_in,REL03049,0.777770664046805,0.777770664046805,0.8698064759525836
14,grid_subscription+grid_connection+feed_in,REL03050,0.9632680068573736,0.9632680068573736,-0.2793055590439186
22,grid_subscription+grid_connection+capacity_reserve,REL00001,0.6916206539984028,0.6916206539984028,1.2793605859219737
22,grid_subscription+grid_connection+capacity_reserve,REL00003,1.1391761579053703,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00004,0.6027981333824791,0.6027981333824791,1.8095505485401953
22,grid_subscription+grid_connection+capacity_reserve,REL00005,0.796294941668942,0.796294941668942,0.6436664882176313
22,grid_subscription+grid_connection+capacity_reserve,REL00007,0.6632921164150588,0.6632921164150588,1.4493601853783344
22,grid_subscription+grid_connection+capacity_reserve,REL00008,0.6820605782730511,0.6820605782730511,1.3368262762229577
22,grid_subscription+grid_connection+capacity_reserve,REL00010,0.7404913633500374,0.7404913633500374,0.9840590603770628
22,grid_subscription+grid_connection+capacity_reserve,REL00011,0.63113781471402,0.63113781471402,1.6412884916312098
22,grid_subscription+grid_connection+capacity_reserve,REL00012,0.7614025030115193,0.7614025030115193,0.8569081172220772
22,grid_subscription+grid_connection+capacity_reserve,REL00014,0.8621972506258032,0.8621972506258032,0.2371732571484264
22,grid_subscription+grid_connection+capacity_reserve,REL00015,1.185258323701863,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00016,1.0499203897722262,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00017,0.7202358182903265,0.7202358182903265,1.1067673408683198
22,grid_subscription+grid_connection+capacity_reserve,REL00018,0.8257863120534824,0.8257863120534824,0.4623700472133896
22,grid_subscription+grid_connection+capacity_reserve,REL00019,0.9025644653594508,0.9025644653594508,-0.0142798240344466
22,grid_subscription+grid_connection+capacity_reserve,REL00021,0.7629899583653651,0.7629899583653651,0.8472358489890475
22,grid_subscription+grid_connection+capacity_reserve,REL00023,0.7958714496504765,0.7958714496504765,0.6462627412835653
22,grid_subscription+grid_connection+capacity_reserve,REL00025,0.8154886610762172,0.8154886610762172,0.5257857328358817
22,grid_subscription+grid_connection+capacity_reserve,REL00029,0.911571846714196,0.911571846714196,-0.0706477218793355
22,grid_subscription+grid_connection+capacity_reserve,REL00030,0.7720585981220037,0.7720585981220037,0.7919279105684129
22,grid_subscription+grid_connection+capacity_reserve,REL00031,0.5561945600310878,0.5561945600310878,1.8244601098569957
22,grid_subscription+grid_connection+capacity_reserve,REL00033,1.074856621882147,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00035,0.8792457221243549,0.8792457221243549,0.131206966902142
22,grid_subscription+grid_connection+capacity_reserve,REL00037,0.7084156513379749,0.7084156513379749,1.178168136146751
22,grid_subscription+grid_connection+capacity_reserve,REL00038,0.8430289229268281,0.8430289229268281,0.3559157687468284
22,grid_subscription+grid_connection+capacity_reserve,REL00040,0.6804473543493553,0.6804473543493553,1.3465137855906084
22,grid_subscription+grid_connection+capacity_reserve,REL00043,0.9579100070086936,0.9579100070086936,-0.3621489229108432
22,grid_subscription+grid_connection+capacity_reserve,REL00049,0.9262922593330958,0.9262922593330958,-0.162973425499735
22,grid_subscription+grid_connection+capacity_reserve,REL00062,0.9886824941083416,0.9886824941083416,-0.557153418539369
22,grid_subscription+grid_connection+capacity_reserve,REL00064,0.6568613234211426,0.6568613234211426,1.487832653274812
22,grid_subscription+grid_connection+capacity_reserve,REL00067,0.7232881755770575,0.7232881755770575,1.0883046901121185
22,grid_subscription+grid_connection+capacity_reserve,REL00072,0.8265579459861652,0.8265579459861652,0.4576132423449452
22,grid_subscription+grid_connection+capacity_reserve,REL00074,0.972424043488742,0.972424043488742,-0.4539812164120471
22,grid_subscription+grid_connection+capacity_reserve,REL00075,0.9957122400187998,0.9957122400187998,-0.6018621295388993
22,grid_subscription+grid_connection+capacity_reserve,REL00077,0.8222223339695188,0.8222223339695188,0.4843315781459356
22,grid_subscription+grid_connection+capacity_reserve,REL00078,0.6334439107778788,0.6334439107778788,1.6275595942133458
22,grid_subscription+grid_connection+capacity_reserve,REL00080,0.798526398789728,0.798526398789728,0.6299829520290068
22,grid_subscription+grid_connection+capacity_reserve,REL00083,0.6159259252107625,0.6159259252107625,1.7317102466700265
22,grid_subscription+grid_connection+capacity_reserve,REL00085,0.7903090213814927,0.7903090213814927,0.680345208167199
22,grid_subscription+grid_connection+capacity_reserve,REL00086,0.9000213502168599,0.9000213502168599,0.0016176951205038
22,grid_subscription+grid_connection+capacity_reserve,REL00087,0.8802209692314423,0.8802209692314423,0.1251350317250876
22,grid_subscription+grid_connection+capacity_reserve,REL00090,0.7786931316578445,0.7786931316578445,0.7514074078435407
22,grid_subscription+grid_connection+capacity_reserve,REL00091,0.6619212278488582,0.6619212278488582,1.457565249916204
22,grid_subscription+grid_connection+capacity_reserve,REL00092,0.904784335450306,0.904784335450306,-0.0281628480816142
22,grid_subscription+grid_connection+capacity_reserve,REL00093,0.9804029212425984,0.9804029212425984,-0.5045731592921321
22,grid_subscription+grid_connection+capacity_reserve,REL00098,0.6438568874286972,0.6438568874286972,1.5654986473452537
22,grid_subscription+grid_connection+capacity_reserve,REL00100,0.8430199531853376,0.8430199531853376,0.355971236830932
22,grid_subscription+grid_connection+capacity_reserve,REL00103,0.865688950885478,0.865688950885478,0.2154976445591261
22,grid_subscription+grid_connection+capacity_reserve,REL00106,0.8300300964661347,0.8300300964661347,0.4362006727851586
22,grid_subscription+grid_connection+capacity_reserve,REL00111,1.1805648548245422,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00112,0.8123987626410436,0.8123987626410436,0.5447907757859527
22,grid_subscription+grid_connection+capacity_reserve,REL00113,0.8250029118114206,0.8250029118114206,0.4671986559430907
22,grid_subscription+grid_connection+capacity_reserve,REL00118,1.0052721745764348,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00121,0.795679333556248,0.795679333556248,0.6474404883011431
22,grid_subscription+grid_connection+capacity_reserve,REL00123,0.4949322205107286,0.4949322205107286,1.8244601098569957
22,grid_subscription+grid_connection+capacity_reserve,REL00126,0.7539551468830713,0.7539551468830713,0.902247123219868
22,grid_subscription+grid_connection+capacity_reserve,REL00127,0.7558246263630096,0.7558246263630096,0.8908715898414465
22,grid_subscription+grid_connection+capacity_reserve,REL00128,0.9694254987121704,0.9694254987121704,-0.4349882025024953
22,grid_subscription+grid_connection+capacity_reserve,REL00130,0.7442303686753615,0.7442303686753615,0.9613591254099552
22,grid_subscription+grid_connection+capacity_reserve,REL00133,0.7703688911833738,0.7703688911833738,0.8022400383437045
22,grid_subscription+grid_connection+capacity_reserve,REL00135,0.6678748678808257,0.6678748678808257,1.4219170029585282
22,grid_subscription+grid_connection+capacity_reserve,REL00137,0.7271663254427962,0.7271663254427962,1.0648325253691082
22,grid_subscription+grid_connection+capacity_reserve,REL00139,0.7346793740299808,0.7346793740299808,1.0193139196866818
22,grid_subscription+grid_connection+capacity_reserve,REL00141,0.8395429062383158,0.8395429062383158,0.3774653992535182
22,grid_subscription+grid_connection+capacity_reserve,REL00143,0.8663666312602292,0.8663666312602292,0.2112891440803732
22,grid_subscription+grid_connection+capacity_reserve,REL00144,0.6355482615386079,0.6355482615386079,1.6150269174890708
22,grid_subscription+grid_connection+capacity_reserve,REL00146,0.8199990221395353,0.8199990221395353,0.4980245029894581
22,grid_subscription+grid_connection+capacity_reserve,REL00147,1.0054993126538878,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00148,0.8690309395601609,0.8690309395601609,0.1947382134337205
22,grid_subscription+grid_connection+capacity_reserve,REL00149,0.9887781136817316,0.9887781136817316,-0.5577611505259483
22,grid_subscription+grid_connection+capacity_reserve,REL00152,0.7187321033233461,0.7187321033233461,1.115859096192895
22,grid_subscription+grid_connection+capacity_reserve,REL00156,0.6999852471116095,0.6999852471116095,1.229000521358392
22,grid_subscription+grid_connection+capacity_reserve,REL00157,0.9338428405872666,0.9338428405872666,-0.2104298576916519
22,grid_subscription+grid_connection+capacity_reserve,REL00158,0.8762615930907208,0.8762615930907208,0.14977939024996
22,grid_subscription+grid_connection+capacity_reserve,REL00160,0.6629374566182792,0.6629374566182792,1.4514830908577192
22,grid_subscription+grid_connection+capacity_reserve,REL00163,0.643003403800216,0.643003403800216,1.5705896952695753
22,grid_subscription+grid_connection+capacity_reserve,REL00164,0.7701461598227902,0.7701461598227902,0.8035991007578458
22,grid_subscription+grid_connection+capacity_reserve,REL00167,0.7316782854384799,0.7316782854384799,1.0375036829873396
22,grid_subscription+grid_connection+capacity_reserve,REL00168,0.9792280454758416,0.9792280454758416,-0.4971187769173046
22,grid_subscription+grid_connection+capacity_reserve,REL00169,0.8217784080170514,0.8217784080170514,0.487066040557349
22,grid_subscription+grid_connection+capacity_reserve,REL00170,0.9079941817026014,0.9079941817026014,-0.0482473590100673
22,grid_subscription+grid_connection+capacity_reserve,REL00171,0.889138094417314,0.889138094417314,0.0695654853526406
22,grid_subscription+grid_connection+capacity_reserve,REL00173,0.9586398210463276,0.9586398210463276,-0.3667604729015838
22,grid_subscription+grid_connection+capacity_reserve,REL00175,0.5952198586674857,0.5952198586674857,1.8244601098569957
22,grid_subscription+grid_connection+capacity_reserve,REL00177,0.7740972455416998,0.7740972455416998,0.7794820229986454
22,grid_subscription+grid_connection+capacity_reserve,REL00178,0.8922854426657028,0.8922854426657028,0.0499297647049923
22,grid_subscription+grid_connection+capacity_reserve,REL00182,0.692608142290107,0.692608142290107,1.273419195562453
22,grid_subscription+grid_connection+capacity_reserve,REL00183,0.8677808934798638,0.8677808934798638,0.202504656482283
22,grid_subscription+grid_connection+capacity_reserve,REL00184,0.7068542278215527,0.7068542278215527,1.1875887383224093
22,grid_subscription+grid_connection+capacity_reserve,REL00185,0.6480002398435019,0.6480002398435019,1.5407727752638545
22,grid_subscription+grid_connection+capacity_reserve,REL00186,0.9627345477515716,0.9627345477515716,-0.392646284668996
22,grid_subscription+grid_connection+capacity_reserve,REL00187,0.7903651641171894,0.7903651641171894,0.6800013965379881
22,grid_subscription+grid_connection+capacity_reserve,REL00191,0.9213041074359456,0.9213041074359456,-0.1316593000489696
22,grid_subscription+grid_connection+capacity_reserve,REL00193,0.6792168815388804,0.6792168815388804,1.3539009390597825
22,grid_subscription+grid_connection+capacity_reserve,REL00195,0.8995258048544337,0.8995258048544337,0.0047145884543464
22,grid_subscription+grid_connection+capacity_reserve,REL00201,0.8558338937644181,0.8558338937644181,0.2766393012644697
22,grid_subscription+grid_connection+capacity_reserve,REL00203,0.7564534070124417,0.7564534070124417,0.8870446835750334
22,grid_subscription+grid_connection+capacity_reserve,REL00204,0.8523918034550316,0.8523918034550316,0.2979680004580709
22,grid_subscription+grid_connection+capacity_reserve,REL00205,0.68948922138887,0.68948922138887,1.2921811099427585
22,grid_subscription+grid_connection+capacity_reserve,REL00235,0.8194443214562218,0.8194443214562218,0.5014399178951967
22,grid_subscription+grid_connection+capacity_reserve,REL00239,0.9376437311147652,0.9376437311147652,-0.2343446154008166
22,grid_subscription+grid_connection+capacity_reserve,REL00242,0.6916325742291782,0.6916325742291782,1.2792888735840169
22,grid_subscription+grid_connection+capacity_reserve,REL00243,0.8278621812951458,0.8278621812951458,0.4495717290615486
22,grid_subscription+grid_connection+capacity_reserve,REL00244,0.6926924194570404,0.6926924194570404,1.272912063127607
22,grid_subscription+grid_connection+capacity_reserve,REL00246,0.6823773157447928,0.6823773157447928,1.334923913781738
22,grid_subscription+grid_connection+capacity_reserve,REL00249,0.72893124635247,0.72893124635247,1.0541450838970734
22,grid_subscription+grid_connection+capacity_reserve,REL00255,0.9393700341904062,0.9393700341904062,-0.2452119757919924
22,grid_subscription+grid_connection+capacity_reserve,REL00267,0.8433385516843724,0.8433385516843724,0.3540010431450913
22,grid_subscription+grid_connection+capacity_reserve,REL00332,0.7500309388405109,0.7500309388405109,0.9261129049531248
22,grid_subscription+grid_connection+capacity_reserve,REL00364,0.6876709849488217,0.6876709849488217,1.3031139537768022
22,grid_subscription+grid_connection+capacity_reserve,REL00570,1.301974112427023,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00576,0.8676130863947151,0.8676130863947151,0.2035470446313025
22,grid_subscription+grid_connection+capacity_reserve,REL00584,1.0037730760498558,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00585,1.017072774332917,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00590,0.7342367114612871,0.7342367114612871,1.021997531823704
22,grid_subscription+grid_connection+capacity_reserve,REL00594,0.7749905195916047,0.7749905195916047,0.7740271874665305
22,grid_subscription+grid_connection+capacity_reserve,REL00824,1.0723902371505707,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00885,0.912605686629156,0.912605686629156,-0.077123565425563
22,grid_subscription+grid_connection+capacity_reserve,REL00886,0.7210126642540752,0.7210126642540752,1.1020694687472463
22,grid_subscription+grid_connection+capacity_reserve,REL00899,1.5649234874846265,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00904,0.7848614812288934,0.7848614812288934,0.7136901994288625
22,grid_subscription+grid_connection+capacity_reserve,REL00936,0.822091696220687,0.822091696220687,0.4851362571758111
22,grid_subscription+grid_connection+capacity_reserve,REL00937,0.7264827041136268,0.7264827041136268,1.068971323749257
22,grid_subscription+grid_connection+capacity_reserve,REL00938,0.6401788839614837,0.6401788839614837,1.5874324346075053
22,grid_subscription+grid_connection+capacity_reserve,REL00944,1.0076411755554149,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL00945,0.8688103893396957,0.8688103893396957,0.1961086010482615
22,grid_subscription+grid_connection+capacity_reserve,REL00958,0.7221776649428876,0.7221776649428876,1.095023005188378
22,grid_subscription+grid_connection+capacity_reserve,REL00959,0.8512085766217012,0.8512085766217012,0.305296608864225
22,grid_subscription+grid_connection+capacity_reserve,REL01010,0.7931509525823877,0.7931509525823877,0.6629362833288743
22,grid_subscription+grid_connection+capacity_reserve,REL01012,0.6547976897824505,0.6547976897824505,1.5001691182606969
22,grid_subscription+grid_connection+capacity_reserve,REL03009,0.7372577575658673,0.7372577575658673,1.0036782598938254
22,grid_subscription+grid_connection+capacity_reserve,REL03015,0.7701396107922228,0.7701396107922228,0.8036390669657889
22,grid_subscription+grid_connection+capacity_reserve,REL03016,1.235409531220878,1.0,-0.6291616275949763
22,grid_subscription+grid_connection+capacity_reserve,REL03019,0.6879282797879621,0.6879282797879621,1.3015670568912396
22,grid_subscription+grid_connection+capacity_reserve,REL03028,0.8375106999887958,0.8375106999887958,0.3900216054138594
22,grid_subscription+grid_connection+capacity_reserve,REL03030,0.826506954980759,0.826506954980759,0.4579276546885058
22,grid_subscription+grid_connection+capacity_reserve,REL03035,0.8767491917787009,0.8767491917787009,0.146745405045845
22,grid_subscription+grid_connection+capacity_reserve,REL03038,0.9868005352749468,0.9868005352749468,-0.5451945769058386
22,grid_subscription+grid_connection+capacity_reserve,REL03041,0.7028547063430025,0.7028547063430025,1.2117072707537924
22,grid_subscription+grid_connection+capacity_reserve,REL03042,0.9010567001518832,0.9010567001518832,-0.0048535564687202
22,grid_subscription+grid_connection+capacity_reserve,REL03043,0.6657058090127395,0.6657058090127395,1.434908903603005
22,grid_subscription+grid_connection+capacity_reserve,REL03044,0.7463240300356795,0.7463240300356795,0.9486415984378826
22,grid_subscription+grid_connection+capacity_reserve,REL03047,0.7723739127740403,0.7723739127740403,0.7900032553370462
22,grid_subscription+grid_connection+capacity_reserve,REL03049,0.7502799848329009,0.7502799848329009,0.9245988269264148
22,grid_subscription+grid_connection+capacity_reserve,REL03050,0.939934061736379,0.939934061736379,-0.2487634131900118
38,grid_subscription+grid_connection+capex_adj,REL00001,0.7025956441414433,0.7025956441414433,1.3943846885965616
38,grid_subscription+grid_connection+capex_adj,REL00003,1.128378594932833,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00004,0.6007226869891135,0.6007226869891135,1.8244601098569957
38,grid_subscription+grid_connection+capex_adj,REL00005,0.8310812192231103,0.8310812192231103,0.615088191127211
38,grid_subscription+grid_connection+capex_adj,REL00007,0.7256484363343181,0.7256484363343181,1.2558840001200222
38,grid_subscription+grid_connection+capex_adj,REL00008,0.6314388543405666,0.6314388543405666,1.8183513357507453
38,grid_subscription+grid_connection+capex_adj,REL00010,0.7308584890395806,0.7308584890395806,1.2245032734117034
38,grid_subscription+grid_connection+capex_adj,REL00011,0.6332121083808987,0.6332121083808987,1.807850075014006
38,grid_subscription+grid_connection+capex_adj,REL00012,0.7528707164349876,0.7528707164349876,1.091597906898234
38,grid_subscription+grid_connection+capex_adj,REL00014,0.8362140320431963,0.8362140320431963,0.5835780832824211
38,grid_subscription+grid_connection+capex_adj,REL00015,1.1419059499937765,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00016,1.118762868737481,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00017,0.786670268082452,0.786670268082452,0.886496962389205
38,grid_subscription+grid_connection+capex_adj,REL00018,0.9359751767879952,0.9359751767879952,-0.0348189311485613
38,grid_subscription+grid_connection+capex_adj,REL00019,0.9436463091763008,0.9436463091763008,-0.0828482130422636
38,grid_subscription+grid_connection+capex_adj,REL00021,0.7813491253909981,0.7813491253909981,0.9188694852249936
38,grid_subscription+grid_connection+capex_adj,REL00023,0.8059796565537537,0.8059796565537537,0.7687608312042737
38,grid_subscription+grid_connection+capex_adj,REL00025,0.8334145498199423,0.8334145498199423,0.6007676454644839
38,grid_subscription+grid_connection+capex_adj,REL00029,0.8808926567215971,0.8808926567215971,0.3080387567003129
38,grid_subscription+grid_connection+capex_adj,REL00030,0.819709922104269,0.819709922104269,0.6847908793141899
38,grid_subscription+grid_connection+capex_adj,REL00031,0.5381049189710504,0.5381049189710504,1.8244601098569957
38,grid_subscription+grid_connection+capex_adj,REL00033,1.1310480957949804,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00035,0.9401565305555792,0.9401565305555792,-0.0609899614475217
38,grid_subscription+grid_connection+capex_adj,REL00037,0.6936247319505839,0.6936247319505839,1.4481286314137032
38,grid_subscription+grid_connection+capex_adj,REL00038,0.8726380656166067,0.8726380656166067,0.3591170758732165
38,grid_subscription+grid_connection+capex_adj,REL00040,0.7021808713187818,0.7021808713187818,1.3968714245017333
38,grid_subscription+grid_connection+capex_adj,REL00043,0.96812160465375,0.96812160465375,-0.2365539184249976
38,grid_subscription+grid_connection+capex_adj,REL00049,0.9343437831621212,0.9343437831621212,-0.0246135859381158
38,grid_subscription+grid_connection+capex_adj,REL00062,1.111924614728702,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00064,0.6641293493202461,0.6641293493202461,1.6242334390071722
38,grid_subscription+grid_connection+capex_adj,REL00067,0.6877686515671715,0.6877686515671715,1.483165873599579
38,grid_subscription+grid_connection+capex_adj,REL00072,0.811765766683041,0.811765766683041,0.7334004001109395
38,grid_subscription+grid_connection+capex_adj,REL00074,1.0188188286147284,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00075,1.013187356128412,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00077,0.7964199106739454,0.7964199106739454,0.8271015345133526
38,grid_subscription+grid_connection+capex_adj,REL00078,0.6266930238020632,0.6266930238020632,1.8244601098569957
38,grid_subscription+grid_connection+capex_adj,REL00080,0.7856871352986503,0.7856871352986503,0.8924804335545877
38,grid_subscription+grid_connection+capex_adj,REL00083,0.6001486947444473,0.6001486947444473,1.8244601098569957
38,grid_subscription+grid_connection+capex_adj,REL00085,0.7821279567945273,0.7821279567945273,0.9141332187168284
38,grid_subscription+grid_connection+capex_adj,REL00086,0.9044165418807452,0.9044165418807452,0.1620464385852171
38,grid_subscription+grid_connection+capex_adj,REL00087,0.9235288829216785,0.9235288829216785,0.042960932444358
38,grid_subscription+grid_connection+capex_adj,REL00090,0.7767411482146577,0.7767411482146577,0.9468781675361138
38,grid_subscription+grid_connection+capex_adj,REL00091,0.6786522511544097,0.6786522511544097,1.5376376725762864
38,grid_subscription+grid_connection+capex_adj,REL00092,0.9935709647197074,0.9935709647197074,-0.3971338471993046
38,grid_subscription+grid_connection+capex_adj,REL00093,0.92316253257016,0.92316253257016,0.0452475930650342
38,grid_subscription+grid_connection+capex_adj,REL00098,0.6596395967840019,0.6596395967840019,1.650959749438008
38,grid_subscription+grid_connection+capex_adj,REL00100,0.885909343809386,0.885909343809386,0.2769580377811609
38,grid_subscription+grid_connection+capex_adj,REL00103,0.8726144861536177,0.8726144861536177,0.3592628741449832
38,grid_subscription+grid_connection+capex_adj,REL00106,0.8753940699525381,0.8753940699525381,0.3420719827609719
38,grid_subscription+grid_connection+capex_adj,REL00111,1.0260402768252828,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00112,0.8215158005584228,0.8215158005584228,0.6737310392300078
38,grid_subscription+grid_connection+capex_adj,REL00113,0.8443891394735117,0.8443891394735117,0.5333301932454848
38,grid_subscription+grid_connection+capex_adj,REL00118,1.0664494396132238,1.0,-0.4378228239899751
38,grid_subscription+grid_connection+capex_adj,REL00121,0.7842916431360515,0.7842916431360515,0.9009718205369
38,grid_subscription+grid_connection+capex_adj,REL00123,0.4575391509868183,0.4575391509868183,1.8244601098569957
38,grid_subscription+grid_connection+capex_adj,REL00126,0.738137201539524,0.738137201539524,1.1806138438245073
38,grid_subscription+grid_connection+capex_adj,REL00127,0.7545432390545671,0.7545432390545671,1.081478120018775
38,grid_subscription+grid_connection+capex_adj,REL00128,0.9737224459130196,0.9737224459130196,-0.271827533444724
38,grid_subscription+grid_connection+capex_adj,REL00130,0.7230207161710176,0.7230207161710176,1.2716999959741182
38,grid_subscription+grid_connection+capex_adj,REL00133,0.7539299028004494,0.7539299028004494,1.0851895616511786
38,grid_subscription+grid_connection+capex_adj,REL00135,0.6493458362865883,0.6493458362865883,1.712156369960316
38,grid_subscription+grid_connection+capex_adj,REL00137,0.7601203153977248,0.7601203153977248,1.0477113310931596
38,grid_subscription+grid_connection+capex_adj,REL00139,0.7042562892495148,0.7042562892495148,1.3844264988953636
38,grid_subscription+grid_connection+capex_adj,REL00141,0.8481584814738455,0.8481584814738455,0.5101367398953061
38,grid_subscription+grid_connection+capex_adj,REL00143,0.8764472846703335,0.8764472846703335,0.335555877344551
38,grid_subscription+grid_connection+capex_adj,REL00144,0.6305381210657345,0.6305381210657345,1.8236842222828953
38,grid_subscription+grid_connection+capex_adj,REL00146,0.8569536274403291,0.8569536274403291,0.4559560093206016
38,grid_subscription+grid_connection+capex_adj,REL00147,1.143853465581418,1.0,-0.4378228239899751
