subset_mask,players,REId,super_eff,eff
48,capacity_reserve+capex_adj,REL00127,0.6517962074402288,0.6517962074402288
48,capacity_reserve+capex_adj,REL00128,0.9385655070104505,0.9385655070104505
48,capacity_reserve+capex_adj,REL00130,0.6416484686815818,0.6416484686815818
48,capacity_reserve+capex_adj,REL00133,0.7499522010144685,0.7499522010144685
48,capacity_reserve+capex_adj,REL00135,0.7979393181686433,0.7979393181686433
48,capacity_reserve+capex_adj,REL00137,0.7841418982102811,0.7841418982102811
48,capacity_reserve+capex_adj,REL00139,0.7276232198703507,0.7276232198703507
48,capacity_reserve+capex_adj,REL00141,0.9777927268254203,0.9777927268254203
48,capacity_reserve+capex_adj,REL00143,0.9275565399860638,0.9275565399860638
48,capacity_reserve+capex_adj,REL00144,0.6647348861030371,0.6647348861030371
48,capacity_reserve+capex_adj,REL00146,0.9883113920797627,0.9883113920797627
48,capacity_reserve+capex_adj,REL00147,1.03140910490571,1.0
48,capacity_reserve+capex_adj,REL00148,0.7793838197912791,0.7793838197912791
48,capacity_reserve+capex_adj,REL00149,0.9808038476051789,0.9808038476051789
48,capacity_reserve+capex_adj,REL00152,0.7330442236852358,0.7330442236852358
48,capacity_reserve+capex_adj,REL00156,0.6772425248027726,0.6772425248027726
48,capacity_reserve+capex_adj,REL00157,0.9506886787374196,0.9506886787374196
48,capacity_reserve+capex_adj,REL00158,1.04652837736364,1.0
48,capacity_reserve+capex_adj,REL00160,0.709023147042802,0.709023147042802
48,capacity_reserve+capex_adj,REL00163,0.705853191526629,0.705853191526629
48,capacity_reserve+capex_adj,REL00164,0.7665664934691597,0.7665664934691597
48,capacity_reserve+capex_adj,REL00167,0.9026606857211243,0.9026606857211243
48,capacity_reserve+capex_adj,REL00168,0.8368639632676413,0.8368639632676413
48,capacity_reserve+capex_adj,REL00169,0.9473319746527447,0.9473319746527447
48,capacity_reserve+capex_adj,REL00170,0.9829116909787377,0.9829116909787377
48,capacity_reserve+capex_adj,REL00171,0.9201503415869773,0.9201503415869773
48,capacity_reserve+capex_adj,REL00173,0.9693051327858637,0.9693051327858637
48,capacity_reserve+capex_adj,REL00175,0.6736953605399532,0.6736953605399532
48,capacity_reserve+capex_adj,REL00177,1.0307346727419666,1.0
48,capacity_reserve+capex_adj,REL00178,0.749376089386246,0.749376089386246
48,capacity_reserve+capex_adj,REL00182,0.907664013922207,0.907664013922207
48,capacity_reserve+capex_adj,REL00183,0.8433485440558882,0.8433485440558882
48,capacity_reserve+capex_adj,REL00184,0.7126675176618799,0.7126675176618799
48,capacity_reserve+capex_adj,REL00185,0.81642516793749,0.81642516793749
48,capacity_reserve+capex_adj,REL00186,0.980377991318413,0.980377991318413
48,capacity_reserve+capex_adj,REL00187,0.881214129878849,0.881214129878849
48,capacity_reserve+capex_adj,REL00191,1.0011057478298706,1.0
48,capacity_reserve+capex_adj,REL00193,0.816637783610712,0.816637783610712
48,capacity_reserve+capex_adj,REL00195,0.9485512701641452,0.9485512701641452
48,capacity_reserve+capex_adj,REL00201,0.8711808876733469,0.8711808876733469
48,capacity_reserve+capex_adj,REL00203,0.8432563626553373,0.8432563626553373
48,capacity_reserve+capex_adj,REL00204,0.8736484262228205,0.8736484262228205
48,capacity_reserve+capex_adj,REL00205,0.7097072318183816,0.7097072318183816
48,capacity_reserve+capex_adj,REL00235,0.8934352295350191,0.8934352295350191
48,capacity_reserve+capex_adj,REL00239,0.964782980100414,0.964782980100414
48,capacity_reserve+capex_adj,REL00242,0.7105318460811774,0.7105318460811774
48,capacity_reserve+capex_adj,REL00243,0.8354842115588909,0.8354842115588909
48,capacity_reserve+capex_adj,REL00244,0.7803881451702797,0.7803881451702797
48,capacity_reserve+capex_adj,REL00246,0.7366033756604686,0.7366033756604686
48,capacity_reserve+capex_adj,REL00249,0.7877922703597872,0.7877922703597872
48,capacity_reserve+capex_adj,REL00255,1.0860292971056051,1.0
48,capacity_reserve+capex_adj,REL00267,0.8366062221058795,0.8366062221058795
48,capacity_reserve+capex_adj,REL00332,0.6527243588275802,0.6527243588275802
48,capacity_reserve+capex_adj,REL00364,0.7586464523174504,0.7586464523174504
48,capacity_reserve+capex_adj,REL00570,1.0262760511328446,1.0
48,capacity_reserve+capex_adj,REL00576,0.7782397558450066,0.7782397558450066
48,capacity_reserve+capex_adj,REL00584,0.7152180741678987,0.7152180741678987
48,capacity_reserve+capex_adj,REL00585,1.1205974715545153,1.0
48,capacity_reserve+capex_adj,REL00590,0.654629726275219,0.654629726275219
48,capacity_reserve+capex_adj,REL00594,0.8478891601241607,0.8478891601241607
48,capacity_reserve+capex_adj,REL00824,1.0124712652956656,1.0
48,capacity_reserve+capex_adj,REL00885,0.9161102657830669,0.9161102657830669
48,capacity_reserve+capex_adj,REL00886,0.7879913403518305,0.7879913403518305
48,capacity_reserve+capex_adj,REL00899,1.113449613150585,1.0
48,capacity_reserve+capex_adj,REL00904,0.8393328836736926,0.8393328836736926
48,capacity_reserve+capex_adj,REL00936,0.8437693202252725,0.8437693202252725
48,capacity_reserve+capex_adj,REL00937,0.6892989148840596,0.6892989148840596
48,capacity_reserve+capex_adj,REL00938,0.6677039725583449,0.6677039725583449
48,capacity_reserve+capex_adj,REL00944,1.0100976301926985,1.0
48,capacity_reserve+capex_adj,REL00945,0.7284749560963482,0.7284749560963482
48,capacity_reserve+capex_adj,REL00958,0.779458918222412,0.779458918222412
48,capacity_reserve+capex_adj,REL00959,0.9454995442343598,0.9454995442343598
48,capacity_reserve+capex_adj,REL01010,0.7685765708252991,0.7685765708252991
48,capacity_reserve+capex_adj,REL01012,0.734552070490776,0.734552070490776
48,capacity_reserve+capex_adj,REL03009,0.8019985121004598,0.8019985121004598
48,capacity_reserve+capex_adj,REL03015,0.7645260018295332,0.7645260018295332
48,capacity_reserve+capex_adj,REL03016,1.294069646460449,1.0
48,capacity_reserve+capex_adj,REL03019,0.6611583628893701,0.6611583628893701
48,capacity_reserve+capex_adj,REL03028,0.9647162032986898,0.9647162032986898
48,capacity_reserve+capex_adj,REL03030,0.9091058658913487,0.9091058658913487
48,capacity_reserve+capex_adj,REL03035,0.8978575344164306,0.8978575344164306
48,capacity_reserve+capex_adj,REL03038,0.9126043814345381,0.9126043814345381
48,capacity_reserve+capex_adj,REL03041,0.8854562660675592,0.8854562660675592
48,capacity_reserve+capex_adj,REL03042,1.0893833805735456,1.0
48,capacity_reserve+capex_adj,REL03043,0.7914586037776523,0.7914586037776523
48,capacity_reserve+capex_adj,REL03044,0.7707638102611643,0.7707638102611643
48,capacity_reserve+capex_adj,REL03047,0.962502777368032,0.962502777368032
48,capacity_reserve+capex_adj,REL03049,0.7359082563203035,0.7359082563203035
48,capacity_reserve+capex_adj,REL03050,0.9975623493841048,0.9975623493841048
80,capacity_reserve+cable,REL00001,0.6704317641254496,0.6704317641254496
80,capacity_reserve+cable,REL00003,1.2925027897321653,1.0
80,capacity_reserve+cable,REL00004,0.9197561459542231,0.9197561459542231
80,capacity_reserve+cable,REL00005,0.7760748903828513,0.7760748903828513
80,capacity_reserve+cable,REL00007,0.7094554386932544,0.7094554386932544
80,capacity_reserve+cable,REL00008,0.7168720107756739,0.7168720107756739
80,capacity_reserve+cable,REL00010,0.7707625722812791,0.7707625722812791
80,capacity_reserve+cable,REL00011,0.7202417099354887,0.7202417099354887
80,capacity_reserve+cable,REL00012,0.7648025742176677,0.7648025742176677
80,capacity_reserve+cable,REL00014,0.7475608823270455,0.7475608823270455
80,capacity_reserve+cable,REL00015,1.0986327210985227,1.0
80,capacity_reserve+cable,REL00016,1.0796191049003527,1.0
80,capacity_reserve+cable,REL00017,0.7849216027137237,0.7849216027137237
80,capacity_reserve+cable,REL00018,0.8857605070845501,0.8857605070845501
80,capacity_reserve+cable,REL00019,0.8308388100661153,0.8308388100661153
80,capacity_reserve+cable,REL00021,0.8550222623247171,0.8550222623247171
80,capacity_reserve+cable,REL00023,0.9172448247503218,0.9172448247503218
80,capacity_reserve+cable,REL00025,0.8482320891097285,0.8482320891097285
80,capacity_reserve+cable,REL00029,0.9794516911654914,0.9794516911654914
80,capacity_reserve+cable,REL00030,0.9867835804549856,0.9867835804549856
80,capacity_reserve+cable,REL00031,0.856553852181458,0.856553852181458
80,capacity_reserve+cable,REL00033,1.320367502907669,1.0
80,capacity_reserve+cable,REL00035,0.9285113661536424,0.9285113661536424
80,capacity_reserve+cable,REL00037,0.6887380407241129,0.6887380407241129
80,capacity_reserve+cable,REL00038,0.9672888344947039,0.9672888344947039
80,capacity_reserve+cable,REL00040,0.6522319064767808,0.6522319064767808
80,capacity_reserve+cable,REL00043,1.0053667731288602,1.0
80,capacity_reserve+cable,REL00049,0.7911734179006181,0.7911734179006181
80,capacity_reserve+cable,REL00062,1.0465537411752324,1.0
80,capacity_reserve+cable,REL00064,0.7173832793956613,0.7173832793956613
80,capacity_reserve+cable,REL00067,1.009380990206695,1.0
80,capacity_reserve+cable,REL00072,0.9661801133076406,0.9661801133076406
80,capacity_reserve+cable,REL00074,0.8267973881410374,0.8267973881410374
80,capacity_reserve+cable,REL00075,0.9291477765878797,0.9291477765878797
80,capacity_reserve+cable,REL00077,0.7539162226845973,0.7539162226845973
80,capacity_reserve+cable,REL00078,0.6032006416278809,0.6032006416278809
80,capacity_reserve+cable,REL00080,0.8454757328884511,0.8454757328884511
80,capacity_reserve+cable,REL00083,0.728234808461538,0.728234808461538
80,capacity_reserve+cable,REL00085,0.6769397688889051,0.6769397688889051
80,capacity_reserve+cable,REL00086,0.8577260534806087,0.8577260534806087
80,capacity_reserve+cable,REL00087,0.978386204549963,0.978386204549963
80,capacity_reserve+cable,REL00090,0.8064976923601532,0.8064976923601532
80,capacity_reserve+cable,REL00091,0.6940956436397359,0.6940956436397359
80,capacity_reserve+cable,REL00092,0.8610002229727783,0.8610002229727783
80,capacity_reserve+cable,REL00093,0.999440277343651,0.999440277343651
80,capacity_reserve+cable,REL00098,0.7014602025159856,0.7014602025159856
80,capacity_reserve+cable,REL00100,0.8231839066889294,0.8231839066889294
80,capacity_reserve+cable,REL00103,1.0001947279933672,1.0
80,capacity_reserve+cable,REL00106,0.793256416954217,0.793256416954217
80,capacity_reserve+cable,REL00111,1.0985138786807764,1.0
80,capacity_reserve+cable,REL00112,1.0564170502533499,1.0
80,capacity_reserve+cable,REL00113,0.795205564442053,0.795205564442053
80,capacity_reserve+cable,REL00118,0.9001042328750829,0.9001042328750829
80,capacity_reserve+cable,REL00121,0.884096358718028,0.884096358718028
80,capacity_reserve+cable,REL00123,0.7814882501223548,0.7814882501223548
80,capacity_reserve+cable,REL00126,0.6816606035374475,0.6816606035374475
80,capacity_reserve+cable,REL00127,0.7198988152491079,0.7198988152491079
80,capacity_reserve+cable,REL00128,0.9977777826471058,0.9977777826471058
80,capacity_reserve+cable,REL00130,0.6955629856572699,0.6955629856572699
80,capacity_reserve+cable,REL00133,0.8200474218035452,0.8200474218035452
80,capacity_reserve+cable,REL00135,0.8227363019859254,0.8227363019859254
80,capacity_reserve+cable,REL00137,0.8263176045881214,0.8263176045881214
80,capacity_reserve+cable,REL00139,0.7737028781726022,0.7737028781726022
80,capacity_reserve+cable,REL00141,0.9997799891749831,0.9997799891749831
80,capacity_reserve+cable,REL00143,0.9489667963245746,0.9489667963245746
80,capacity_reserve+cable,REL00144,0.7702438632582836,0.7702438632582836
80,capacity_reserve+cable,REL00146,0.9983101166068056,0.9983101166068056
80,capacity_reserve+cable,REL00147,1.0418942773032822,1.0
80,capacity_reserve+cable,REL00148,0.8116798558954286,0.8116798558954286
80,capacity_reserve+cable,REL00149,0.97680743186134,0.97680743186134
80,capacity_reserve+cable,REL00152,0.7607070060814702,0.7607070060814702
80,capacity_reserve+cable,REL00156,0.6878023501805385,0.6878023501805385
80,capacity_reserve+cable,REL00157,0.9413961789662653,0.9413961789662653
80,capacity_reserve+cable,REL00158,1.0567721476821972,1.0
80,capacity_reserve+cable,REL00160,0.7259497929906764,0.7259497929906764
80,capacity_reserve+cable,REL00163,0.7389144815369975,0.7389144815369975
80,capacity_reserve+cable,REL00164,0.9111183400559485,0.9111183400559485
80,capacity_reserve+cable,REL00167,0.924831718264731,0.924831718264731
80,capacity_reserve+cable,REL00168,0.8603342720008836,0.8603342720008836
80,capacity_reserve+cable,REL00169,0.916506641976537,0.916506641976537
80,capacity_reserve+cable,REL00170,0.9681621137806589,0.9681621137806589
80,capacity_reserve+cable,REL00171,0.9284020955137059,0.9284020955137059
80,capacity_reserve+cable,REL00173,0.981175948360344,0.981175948360344
80,capacity_reserve+cable,REL00175,0.7256743297202524,0.7256743297202524
80,capacity_reserve+cable,REL00177,0.8970519815765031,0.8970519815765031
80,capacity_reserve+cable,REL00178,0.7698044000581771,0.7698044000581771
80,capacity_reserve+cable,REL00182,0.9067105693376082,0.9067105693376082
80,capacity_reserve+cable,REL00183,0.8160103047050711,0.8160103047050711
80,capacity_reserve+cable,REL00184,0.7338024833361662,0.7338024833361662
80,capacity_reserve+cable,REL00185,0.7770041986621972,0.7770041986621972
80,capacity_reserve+cable,REL00186,1.0181462195132256,1.0
80,capacity_reserve+cable,REL00187,0.8853368241815643,0.8853368241815643
80,capacity_reserve+cable,REL00191,1.025065876957888,1.0
80,capacity_reserve+cable,REL00193,0.9705724200207585,0.9705724200207585
80,capacity_reserve+cable,REL00195,0.9196879107082973,0.9196879107082973
80,capacity_reserve+cable,REL00201,0.9230842827852083,0.9230842827852083
80,capacity_reserve+cable,REL00203,0.844040365801519,0.844040365801519
80,capacity_reserve+cable,REL00204,0.8758758472423577,0.8758758472423577
80,capacity_reserve+cable,REL00205,0.7082239529396125,0.7082239529396125
80,capacity_reserve+cable,REL00235,0.9157856218578326,0.9157856218578326
80,capacity_reserve+cable,REL00239,0.9427791626904937,0.9427791626904937
80,capacity_reserve+cable,REL00242,0.7489670005662615,0.7489670005662615
80,capacity_reserve+cable,REL00243,0.8248939419022425,0.8248939419022425
80,capacity_reserve+cable,REL00244,0.793633357475284,0.793633357475284
80,capacity_reserve+cable,REL00246,0.7372092004455485,0.7372092004455485
80,capacity_reserve+cable,REL00249,0.7992406683525743,0.7992406683525743
80,capacity_reserve+cable,REL00255,1.0811987440540838,1.0
80,capacity_reserve+cable,REL00267,0.8574955620531325,0.8574955620531325
80,capacity_reserve+cable,REL00332,0.6920613970969977,0.6920613970969977
80,capacity_reserve+cable,REL00364,0.8093983114327994,0.8093983114327994
80,capacity_reserve+cable,REL00570,1.0576301333887228,1.0
80,capacity_reserve+cable,REL00576,0.9283202893785448,0.9283202893785448
80,capacity_reserve+cable,REL00584,0.7844461627731923,0.7844461627731923
80,capacity_reserve+cable,REL00585,1.1487788067051006,1.0
80,capacity_reserve+cable,REL00590,0.6585743334797324,0.6585743334797324
80,capacity_reserve+cable,REL00594,0.8376175594138559,0.8376175594138559
80,capacity_reserve+cable,REL00824,1.1092664714926421,1.0
80,capacity_reserve+cable,REL00885,0.9091118127895431,0.9091118127895431
80,capacity_reserve+cable,REL00886,0.8106714325771628,0.8106714325771628
80,capacity_reserve+cable,REL00899,1.3117950588606244,1.0
80,capacity_reserve+cable,REL00904,0.8411020234221706,0.8411020234221706
80,capacity_reserve+cable,REL00936,0.88640495700816,0.88640495700816
80,capacity_reserve+cable,REL00937,0.7147025195110382,0.7147025195110382
80,capacity_reserve+cable,REL00938,0.6691111383113207,0.6691111383113207
80,capacity_reserve+cable,REL00944,1.0246398479735628,1.0
80,capacity_reserve+cable,REL00945,0.8179172161693012,0.8179172161693012
80,capacity_reserve+cable,REL00958,0.7910277534634313,0.7910277534634313
80,capacity_reserve+cable,REL00959,0.9521536995439893,0.9521536995439893
80,capacity_reserve+cable,REL01010,0.7846766973821702,0.7846766973821702
80,capacity_reserve+cable,REL01012,0.7893259855189273,0.7893259855189273
80,capacity_reserve+cable,REL03009,0.7888181185680043,0.7888181185680043
80,capacity_reserve+cable,REL03015,0.7490720988723277,0.7490720988723277
80,capacity_reserve+cable,REL03016,1.27875532885968,1.0
80,capacity_reserve+cable,REL03019,0.7110322512740053,0.7110322512740053
80,capacity_reserve+cable,REL03028,0.944980633575382,0.944980633575382
80,capacity_reserve+cable,REL03030,0.8686541134309155,0.8686541134309155
80,capacity_reserve+cable,REL03035,0.9336615058062585,0.9336615058062585
80,capacity_reserve+cable,REL03038,0.9690471888344805,0.9690471888344805
80,capacity_reserve+cable,REL03041,0.8422621573308873,0.8422621573308873
80,capacity_reserve+cable,REL03042,1.0715773791061443,1.0
80,capacity_reserve+cable,REL03043,0.8235404224466102,0.8235404224466102
80,capacity_reserve+cable,REL03044,0.8292418398226437,0.8292418398226437
80,capacity_reserve+cable,REL03047,0.96379834635436,0.96379834635436
80,capacity_reserve+cable,REL03049,0.7621053651718105,0.7621053651718105
80,capacity_reserve+cable,REL03050,1.0991869512590018,1.0
96,capex_adj+cable,REL00001,0.6573659860597694,0.6573659860597694
96,capex_adj+cable,REL00003,1.2712340354427945,1.0
96,capex_adj+cable,REL00004,0.9990584232073014,0.9990584232073014
96,capex_adj+cable,REL00005,0.7779748070200885,0.7779748070200885
96,capex_adj+cable,REL00007,0.7629302889469844,0.7629302889469844
96,capex_adj+cable,REL00008,0.6673742323809879,0.6673742323809879
96,capex_adj+cable,REL00010,0.7625495447060734,0.7625495447060734
96,capex_adj+cable,REL00011,0.7001492435257439,0.7001492435257439
96,capex_adj+cable,REL00012,0.7560474738100604,0.7560474738100604
96,capex_adj+cable,REL00014,0.7112891605146865,0.7112891605146865
96,capex_adj+cable,REL00015,1.0431078308277792,1.0
96,capex_adj+cable,REL00016,1.1409490984914517,1.0
96,capex_adj+cable,REL00017,0.8398541907127843,0.8398541907127843
96,capex_adj+cable,REL00018,0.94248588407718,0.94248588407718
96,capex_adj+cable,REL00019,0.801074672247977,0.801074672247977
96,capex_adj+cable,REL00021,0.8797277338574354,0.8797277338574354
96,capex_adj+cable,REL00023,0.9535796387214587,0.9535796387214587
96,capex_adj+cable,REL00025,0.8376070455697866,0.8376070455697866
96,capex_adj+cable,REL00029,0.9425767234446941,0.9425767234446941
96,capex_adj+cable,REL00030,1.0415909611957568,1.0
96,capex_adj+cable,REL00031,0.8385875493446988,0.8385875493446988
96,capex_adj+cable,REL00033,1.4158973477818546,1.0
96,capex_adj+cable,REL00035,0.9180230629611389,0.9180230629611389
96,capex_adj+cable,REL00037,0.6730019514183792,0.6730019514183792
96,capex_adj+cable,REL00038,1.037368038949576,1.0
96,capex_adj+cable,REL00040,0.6571287558774767,0.6571287558774767
96,capex_adj+cable,REL00043,0.9907413769525606,0.9907413769525606
96,capex_adj+cable,REL00049,0.7809373431532789,0.7809373431532789
96,capex_adj+cable,REL00062,1.0083999499846124,1.0
96,capex_adj+cable,REL00064,0.735268423338938,0.735268423338938
96,capex_adj+cable,REL00067,0.9609105562286036,0.9609105562286036
96,capex_adj+cable,REL00072,0.966003964237291,0.966003964237291
96,capex_adj+cable,REL00074,0.8595308053361439,0.8595308053361439
96,capex_adj+cable,REL00075,0.9246394761516542,0.9246394761516542
96,capex_adj+cable,REL00077,0.7154262489462337,0.7154262489462337
96,capex_adj+cable,REL00078,0.5883191565808468,0.5883191565808468
96,capex_adj+cable,REL00080,0.8469722208002155,0.8469722208002155
96,capex_adj+cable,REL00083,0.7128340202540986,0.7128340202540986
96,capex_adj+cable,REL00085,0.6534321849467528,0.6534321849467528
96,capex_adj+cable,REL00086,0.797681532137405,0.797681532137405
96,capex_adj+cable,REL00087,0.9839876828053045,0.9839876828053045
96,capex_adj+cable,REL00090,0.8011241413405381,0.8011241413405381
96,capex_adj+cable,REL00091,0.7224828088108963,0.7224828088108963
96,capex_adj+cable,REL00092,0.8722314532558502,0.8722314532558502
96,capex_adj+cable,REL00093,0.9405261099780219,0.9405261099780219
96,capex_adj+cable,REL00098,0.7045915848585521,0.7045915848585521
96,capex_adj+cable,REL00100,0.8479396894621216,0.8479396894621216
96,capex_adj+cable,REL00103,0.9828854789169373,0.9828854789169373
96,capex_adj+cable,REL00106,0.8075889998904044,0.8075889998904044
96,capex_adj+cable,REL00111,0.9185245998583604,0.9185245998583604
96,capex_adj+cable,REL00112,1.0687488736563693,1.0
96,capex_adj+cable,REL00113,0.7890403664081566,0.7890403664081566
96,capex_adj+cable,REL00118,0.8978304695347032,0.8978304695347032
96,capex_adj+cable,REL00121,0.8495581966699496,0.8495581966699496
96,capex_adj+cable,REL00123,0.7208598067076933,0.7208598067076933
96,capex_adj+cable,REL00126,0.6938420012459794,0.6938420012459794
96,capex_adj+cable,REL00127,0.6998879204141448,0.6998879204141448
96,capex_adj+cable,REL00128,0.9385076909399501,0.9385076909399501
96,capex_adj+cable,REL00130,0.658276936885713,0.658276936885713
96,capex_adj+cable,REL00133,0.7499522010144785,0.7499522010144785
96,capex_adj+cable,REL00135,0.8018142206990734,0.8018142206990734
96,capex_adj+cable,REL00137,0.8183199193830986,0.8183199193830986
96,capex_adj+cable,REL00139,0.7269113015329552,0.7269113015329552
96,capex_adj+cable,REL00141,0.9777927268254204,0.9777927268254204
96,capex_adj+cable,REL00143,0.9694204556415589,0.9694204556415589
96,capex_adj+cable,REL00144,0.734977323430276,0.734977323430276
96,capex_adj+cable,REL00146,1.0179251042895792,1.0
96,capex_adj+cable,REL00147,1.1222066869991554,1.0
96,capex_adj+cable,REL00148,0.7790243498156619,0.7790243498156619
96,capex_adj+cable,REL00149,0.9808038476077346,0.9808038476077346
96,capex_adj+cable,REL00152,0.7788271485034252,0.7788271485034252
96,capex_adj+cable,REL00156,0.6988304881522377,0.6988304881522377
96,capex_adj+cable,REL00157,0.9506886787373721,0.9506886787373721
96,capex_adj+cable,REL00158,1.0686118866280523,1.0
96,capex_adj+cable,REL00160,0.7106583306578234,0.7106583306578234
96,capex_adj+cable,REL00163,0.7262758334900002,0.7262758334900002
96,capex_adj+cable,REL00164,0.9005227302247418,0.9005227302247418
96,capex_adj+cable,REL00167,0.9027809429015512,0.9027809429015512
96,capex_adj+cable,REL00168,0.8368639632676413,0.8368639632676413
96,capex_adj+cable,REL00169,0.9549667562443599,0.9549667562443599
96,capex_adj+cable,REL00170,0.9829116909786135,0.9829116909786135
96,capex_adj+cable,REL00171,0.9311607382024492,0.9311607382024492
96,capex_adj+cable,REL00173,0.9685095007183546,0.9685095007183546
96,capex_adj+cable,REL00175,0.673622101625475,0.673622101625475
96,capex_adj+cable,REL00177,1.014373670739394,1.0
96,capex_adj+cable,REL00178,0.7519277708945866,0.7519277708945866
96,capex_adj+cable,REL00182,0.9076640139222077,0.9076640139222077
96,capex_adj+cable,REL00183,0.8437768701780519,0.8437768701780519
96,capex_adj+cable,REL00184,0.7258365050788852,0.7258365050788852
96,capex_adj+cable,REL00185,0.8566418150451199,0.8566418150451199
96,capex_adj+cable,REL00186,1.0117277266701767,1.0
96,capex_adj+cable,REL00187,0.9027476836385279,0.9027476836385279
96,capex_adj+cable,REL00191,1.0011057478298797,1.0
96,capex_adj+cable,REL00193,1.128467335318758,1.0
96,capex_adj+cable,REL00195,0.9503002179509334,0.9503002179509334
96,capex_adj+cable,REL00201,0.9063128268703516,0.9063128268703516
96,capex_adj+cable,REL00203,0.8442746677947264,0.8442746677947264
96,capex_adj+cable,REL00204,0.8789351091838685,0.8789351091838685
96,capex_adj+cable,REL00205,0.7288615966145084,0.7288615966145084
96,capex_adj+cable,REL00235,0.8965434574131367,0.8965434574131367
96,capex_adj+cable,REL00239,0.9693905240085763,0.9693905240085763
96,capex_adj+cable,REL00242,0.7264159384357153,0.7264159384357153
96,capex_adj+cable,REL00243,0.8354842115588289,0.8354842115588289
96,capex_adj+cable,REL00244,0.7861528787678742,0.7861528787678742
96,capex_adj+cable,REL00246,0.7511193175059065,0.7511193175059065
96,capex_adj+cable,REL00249,0.787792270359787,0.787792270359787
96,capex_adj+cable,REL00255,1.0896434925127394,1.0
96,capex_adj+cable,REL00267,0.8775048119715327,0.8775048119715327
96,capex_adj+cable,REL00332,0.6800391956605318,0.6800391956605318
96,capex_adj+cable,REL00364,0.7817358858122927,0.7817358858122927
96,capex_adj+cable,REL00570,1.026276051132869,1.0
96,capex_adj+cable,REL00576,0.8580559195870728,0.8580559195870728
96,capex_adj+cable,REL00584,0.7630856717266996,0.7630856717266996
96,capex_adj+cable,REL00585,1.1369411641446219,1.0
96,capex_adj+cable,REL00590,0.6665105262750669,0.6665105262750669
96,capex_adj+cable,REL00594,0.8607964071003474,0.8607964071003474
96,capex_adj+cable,REL00824,1.0773166108107473,1.0
96,capex_adj+cable,REL00885,0.9212827976062312,0.9212827976062312
96,capex_adj+cable,REL00886,0.8354543257266634,0.8354543257266634
96,capex_adj+cable,REL00899,1.193546729621009,1.0
96,capex_adj+cable,REL00904,0.8423177091465388,0.8423177091465388
96,capex_adj+cable,REL00936,0.8623983665400757,0.8623983665400757
96,capex_adj+cable,REL00937,0.7084828721004356,0.7084828721004356
96,capex_adj+cable,REL00938,0.6849091357430439,0.6849091357430439
96,capex_adj+cable,REL00944,1.0100976301927973,1.0
96,capex_adj+cable,REL00945,0.8173194236123069,0.8173194236123069
96,capex_adj+cable,REL00958,0.7868512837044562,0.7868512837044562
96,capex_adj+cable,REL00959,0.9505346460641211,0.9505346460641211
96,capex_adj+cable,REL01010,0.771491289331735,0.771491289331735
96,capex_adj+cable,REL01012,0.7855598467248872,0.7855598467248872
96,capex_adj+cable,REL03009,0.8378386680302992,0.8378386680302992
96,capex_adj+cable,REL03015,0.788598149860062,0.788598149860062
96,capex_adj+cable,REL03016,1.2940696464604242,1.0
96,capex_adj+cable,REL03019,0.6670933785431707,0.6670933785431707
96,capex_adj+cable,REL03028,0.9966468057691336,0.9966468057691336
96,capex_adj+cable,REL03030,0.909105865891232,0.909105865891232
96,capex_adj+cable,REL03035,0.9107615638781863,0.9107615638781863
96,capex_adj+cable,REL03038,0.9910954874683005,0.9910954874683005
96,capex_adj+cable,REL03041,0.9254158177084063,0.9254158177084063
96,capex_adj+cable,REL03042,1.0893833805735442,1.0
96,capex_adj+cable,REL03043,0.8441378367467759,0.8441378367467759
96,capex_adj+cable,REL03044,0.824487412239235,0.824487412239235
96,capex_adj+cable,REL03047,0.9625027773680311,0.9625027773680311
96,capex_adj+cable,REL03049,0.7371124531312273,0.7371124531312273
96,capex_adj+cable,REL03050,0.9975623493841046,0.9975623493841046
7,losses+grid_subscription+grid_connection,REL00001,0.6913854101055992,0.6913854101055992
7,losses+grid_subscription+grid_connection,REL00003,1.1534051513523214,1.0
7,losses+grid_subscription+grid_connection,REL00004,0.6175688976347848,0.6175688976347848
7,losses+grid_subscription+grid_connection,REL00005,0.8084398524717269,0.8084398524717269
7,losses+grid_subscription+grid_connection,REL00007,0.6872456159326021,0.6872456159326021
7,losses+grid_subscription+grid_connection,REL00008,0.6725944594036176,0.6725944594036176
7,losses+grid_subscription+grid_connection,REL00010,0.7802494910885559,0.7802494910885559
7,losses+grid_subscription+grid_connection,REL00011,0.631697804315447,0.631697804315447
7,losses+grid_subscription+grid_connection,REL00012,0.7632565113986226,0.7632565113986226
7,losses+grid_subscription+grid_connection,REL00014,0.8455868379917212,0.8455868379917212
7,losses+grid_subscription+grid_connection,REL00015,1.1224469284743563,1.0
7,losses+grid_subscription+grid_connection,REL00016,1.0593965584259084,1.0
7,losses+grid_subscription+grid_connection,REL00017,0.7369470015889615,0.7369470015889615
7,losses+grid_subscription+grid_connection,REL00018,0.8285845041518032,0.8285845041518032
7,losses+grid_subscription+grid_connection,REL00019,0.9131958381188587,0.9131958381188587
7,losses+grid_subscription+grid_connection,REL00021,0.7672184776372016,0.7672184776372016
7,losses+grid_subscription+grid_connection,REL00023,0.8067856512518226,0.8067856512518226
7,losses+grid_subscription+grid_connection,REL00025,0.855459091241799,0.855459091241799
