subset_mask,players,REId,peer_REId,is_self,lambda_weight
29,losses+grid_connection+feed_in+capacity_reserve,REL00187,REL00186,False,0.039764086844620114
29,losses+grid_connection+feed_in+capacity_reserve,REL00187,REL03050,False,0.48550402839839457
29,losses+grid_connection+feed_in+capacity_reserve,REL00191,REL00147,False,0.32159374916651673
29,losses+grid_connection+feed_in+capacity_reserve,REL00191,REL00186,False,0.4184626300900958
29,losses+grid_connection+feed_in+capacity_reserve,REL00191,REL03050,False,1.2978897792732513
29,losses+grid_connection+feed_in+capacity_reserve,REL00193,REL00003,False,0.49365134118445625
29,losses+grid_connection+feed_in+capacity_reserve,REL00193,REL00149,False,0.017055913746692828
29,losses+grid_connection+feed_in+capacity_reserve,REL00193,REL00158,False,0.10287134640334873
29,losses+grid_connection+feed_in+capacity_reserve,REL00193,REL03050,False,0.12510742736422342
29,losses+grid_connection+feed_in+capacity_reserve,REL00195,REL00147,False,0.8853704999182703
29,losses+grid_connection+feed_in+capacity_reserve,REL00195,REL00186,False,0.35133694680987704
29,losses+grid_connection+feed_in+capacity_reserve,REL00195,REL03050,False,4.63653337416109
29,losses+grid_connection+feed_in+capacity_reserve,REL00201,REL00003,False,3.7120456509868607
29,losses+grid_connection+feed_in+capacity_reserve,REL00201,REL00033,False,0.011484082892415355
29,losses+grid_connection+feed_in+capacity_reserve,REL00201,REL00149,False,0.025591419596414148
29,losses+grid_connection+feed_in+capacity_reserve,REL00201,REL03050,False,1.5005372072027623
29,losses+grid_connection+feed_in+capacity_reserve,REL00203,REL00003,False,2.167046446744757
29,losses+grid_connection+feed_in+capacity_reserve,REL00203,REL00149,False,0.09285875499927825
29,losses+grid_connection+feed_in+capacity_reserve,REL00203,REL00158,False,0.09201305332258515
29,losses+grid_connection+feed_in+capacity_reserve,REL00203,REL00186,False,0.019814474091008442
29,losses+grid_connection+feed_in+capacity_reserve,REL00203,REL03050,False,1.0596631455242373
29,losses+grid_connection+feed_in+capacity_reserve,REL00204,REL00016,False,0.0968069895486331
29,losses+grid_connection+feed_in+capacity_reserve,REL00204,REL00186,False,0.4194642879358577
29,losses+grid_connection+feed_in+capacity_reserve,REL00205,REL00003,False,10.333915060484397
29,losses+grid_connection+feed_in+capacity_reserve,REL00205,REL00033,False,0.00247608901768443
29,losses+grid_connection+feed_in+capacity_reserve,REL00205,REL00149,False,0.1722963088488897
29,losses+grid_connection+feed_in+capacity_reserve,REL00205,REL03042,False,0.3427463033465949
29,losses+grid_connection+feed_in+capacity_reserve,REL00205,REL03050,False,5.2832451080768195
29,losses+grid_connection+feed_in+capacity_reserve,REL00235,REL00003,False,0.49369671431910944
29,losses+grid_connection+feed_in+capacity_reserve,REL00235,REL00186,False,0.18875739910670117
29,losses+grid_connection+feed_in+capacity_reserve,REL00235,REL03042,False,0.3579142515561113
29,losses+grid_connection+feed_in+capacity_reserve,REL00239,REL00033,False,0.013365166538555191
29,losses+grid_connection+feed_in+capacity_reserve,REL00239,REL00158,False,0.5852316417124042
29,losses+grid_connection+feed_in+capacity_reserve,REL00239,REL00186,False,0.14881020876375708
29,losses+grid_connection+feed_in+capacity_reserve,REL00239,REL03050,False,7.816128593747539
29,losses+grid_connection+feed_in+capacity_reserve,REL00242,REL00147,False,0.07713354689511069
29,losses+grid_connection+feed_in+capacity_reserve,REL00242,REL00186,False,0.0658046841505925
29,losses+grid_connection+feed_in+capacity_reserve,REL00242,REL03050,False,5.64248271670399
29,losses+grid_connection+feed_in+capacity_reserve,REL00243,REL00062,False,0.00988985796673556
29,losses+grid_connection+feed_in+capacity_reserve,REL00243,REL00147,False,2.670178083316787
29,losses+grid_connection+feed_in+capacity_reserve,REL00243,REL00186,False,0.27175217927542605
29,losses+grid_connection+feed_in+capacity_reserve,REL00244,REL00062,False,0.012559128980086457
29,losses+grid_connection+feed_in+capacity_reserve,REL00244,REL00147,False,0.18722706660737834
29,losses+grid_connection+feed_in+capacity_reserve,REL00244,REL00186,False,0.17333342436500707
29,losses+grid_connection+feed_in+capacity_reserve,REL00246,REL00003,False,0.9503578064607003
29,losses+grid_connection+feed_in+capacity_reserve,REL00246,REL00186,False,0.04956176469137799
29,losses+grid_connection+feed_in+capacity_reserve,REL00246,REL03050,False,1.30898399140778
29,losses+grid_connection+feed_in+capacity_reserve,REL00249,REL00003,False,0.7138900438901554
29,losses+grid_connection+feed_in+capacity_reserve,REL00249,REL00186,False,0.014950230716252509
29,losses+grid_connection+feed_in+capacity_reserve,REL00249,REL03050,False,1.7621642208571373
29,losses+grid_connection+feed_in+capacity_reserve,REL00255,REL00255,True,1.0
29,losses+grid_connection+feed_in+capacity_reserve,REL00267,REL00062,False,0.024621957440423413
29,losses+grid_connection+feed_in+capacity_reserve,REL00267,REL00186,False,1.8984759114426935
29,losses+grid_connection+feed_in+capacity_reserve,REL00267,REL03042,False,0.05790808938928891
29,losses+grid_connection+feed_in+capacity_reserve,REL00332,REL00003,False,3.266431375173571
29,losses+grid_connection+feed_in+capacity_reserve,REL00332,REL00149,False,0.060567190924444694
29,losses+grid_connection+feed_in+capacity_reserve,REL00332,REL00186,False,0.013444055322136548
29,losses+grid_connection+feed_in+capacity_reserve,REL00332,REL03042,False,0.38106734481866594
29,losses+grid_connection+feed_in+capacity_reserve,REL00332,REL03050,False,2.927897820668526
29,losses+grid_connection+feed_in+capacity_reserve,REL00364,REL00033,False,0.0035502418350528806
29,losses+grid_connection+feed_in+capacity_reserve,REL00364,REL00149,False,0.0030602682140025597
29,losses+grid_connection+feed_in+capacity_reserve,REL00364,REL00158,False,0.6597490562359082
29,losses+grid_connection+feed_in+capacity_reserve,REL00364,REL00186,False,0.10046415837088528
29,losses+grid_connection+feed_in+capacity_reserve,REL00570,REL00570,True,1.0
29,losses+grid_connection+feed_in+capacity_reserve,REL00576,REL00033,False,0.2746591761085816
29,losses+grid_connection+feed_in+capacity_reserve,REL00576,REL00177,False,8.420266519306551
29,losses+grid_connection+feed_in+capacity_reserve,REL00576,REL00255,False,5.3818306307687225
29,losses+grid_connection+feed_in+capacity_reserve,REL00584,REL00255,False,0.49676868939462215
29,losses+grid_connection+feed_in+capacity_reserve,REL00584,REL00585,False,0.41047239037577643
29,losses+grid_connection+feed_in+capacity_reserve,REL00584,REL03042,False,8.201274133073182
29,losses+grid_connection+feed_in+capacity_reserve,REL00585,REL00585,True,1.0
29,losses+grid_connection+feed_in+capacity_reserve,REL00590,REL00033,False,0.027508286256592504
29,losses+grid_connection+feed_in+capacity_reserve,REL00590,REL00149,False,0.009893411175965074
29,losses+grid_connection+feed_in+capacity_reserve,REL00590,REL00158,False,0.0638943446003554
29,losses+grid_connection+feed_in+capacity_reserve,REL00594,REL00147,False,0.3365783011592041
29,losses+grid_connection+feed_in+capacity_reserve,REL00594,REL00186,False,0.17360242092974149
29,losses+grid_connection+feed_in+capacity_reserve,REL00594,REL03050,False,11.034891628429305
29,losses+grid_connection+feed_in+capacity_reserve,REL00824,REL00003,False,68.5614795136862
29,losses+grid_connection+feed_in+capacity_reserve,REL00824,REL00033,False,0.6383137258802767
29,losses+grid_connection+feed_in+capacity_reserve,REL00824,REL00149,False,0.8812882869632972
29,losses+grid_connection+feed_in+capacity_reserve,REL00885,REL00147,False,0.6528516085741343
29,losses+grid_connection+feed_in+capacity_reserve,REL00885,REL00186,False,0.8246361142193842
29,losses+grid_connection+feed_in+capacity_reserve,REL00886,REL00033,False,0.06620355011008007
29,losses+grid_connection+feed_in+capacity_reserve,REL00886,REL00149,False,0.09297439284790689
29,losses+grid_connection+feed_in+capacity_reserve,REL00886,REL00186,False,0.8943661265606242
29,losses+grid_connection+feed_in+capacity_reserve,REL00886,REL03042,False,4.3113642948033135
29,losses+grid_connection+feed_in+capacity_reserve,REL00886,REL03050,False,55.80997333948372
29,losses+grid_connection+feed_in+capacity_reserve,REL00899,REL00033,False,0.13548217402740573
29,losses+grid_connection+feed_in+capacity_reserve,REL00899,REL00177,False,19.163948733889914
29,losses+grid_connection+feed_in+capacity_reserve,REL00904,REL00062,False,0.174175555130928
29,losses+grid_connection+feed_in+capacity_reserve,REL00904,REL00186,False,0.48677229966890195
29,losses+grid_connection+feed_in+capacity_reserve,REL00904,REL03042,False,3.9087321847236156
29,losses+grid_connection+feed_in+capacity_reserve,REL00936,REL00255,False,0.037765018740865706
29,losses+grid_connection+feed_in+capacity_reserve,REL00936,REL00585,False,0.03402318597963872
29,losses+grid_connection+feed_in+capacity_reserve,REL00936,REL03042,False,1.1348817785910206
29,losses+grid_connection+feed_in+capacity_reserve,REL00937,REL00147,False,0.1258993759081659
29,losses+grid_connection+feed_in+capacity_reserve,REL00937,REL00186,False,0.13763821190780107
29,losses+grid_connection+feed_in+capacity_reserve,REL00937,REL03050,False,7.773671594686433
29,losses+grid_connection+feed_in+capacity_reserve,REL00938,REL00003,False,3.849059178628918
29,losses+grid_connection+feed_in+capacity_reserve,REL00938,REL00149,False,0.015853709196951647
29,losses+grid_connection+feed_in+capacity_reserve,REL00938,REL00186,False,0.05300288182433343
29,losses+grid_connection+feed_in+capacity_reserve,REL00938,REL03042,False,0.33930959704825886
29,losses+grid_connection+feed_in+capacity_reserve,REL00938,REL03050,False,8.169140567741653
29,losses+grid_connection+feed_in+capacity_reserve,REL00944,REL00255,False,0.7442836458471063
29,losses+grid_connection+feed_in+capacity_reserve,REL00944,REL00585,False,0.6893291387254681
29,losses+grid_connection+feed_in+capacity_reserve,REL00944,REL03042,False,0.6250674476285708
29,losses+grid_connection+feed_in+capacity_reserve,REL00945,REL00255,False,4.9885646926893825
29,losses+grid_connection+feed_in+capacity_reserve,REL00945,REL03042,False,2.7586738527843413
29,losses+grid_connection+feed_in+capacity_reserve,REL00945,REL03050,False,28.860034941580647
29,losses+grid_connection+feed_in+capacity_reserve,REL00958,REL00585,False,0.08805571449591117
29,losses+grid_connection+feed_in+capacity_reserve,REL00958,REL03042,False,0.5823242036642153
29,losses+grid_connection+feed_in+capacity_reserve,REL00959,REL00003,False,1.4545881439841881
29,losses+grid_connection+feed_in+capacity_reserve,REL00959,REL00158,False,0.07717564404094159
29,losses+grid_connection+feed_in+capacity_reserve,REL00959,REL00186,False,0.01473352386623163
29,losses+grid_connection+feed_in+capacity_reserve,REL00959,REL03050,False,1.160510973279973
29,losses+grid_connection+feed_in+capacity_reserve,REL01010,REL00186,False,0.23630197995064112
29,losses+grid_connection+feed_in+capacity_reserve,REL01010,REL03042,False,0.571471741636449
29,losses+grid_connection+feed_in+capacity_reserve,REL01010,REL03050,False,15.812347528158698
29,losses+grid_connection+feed_in+capacity_reserve,REL01012,REL00003,False,4.301013476724709
29,losses+grid_connection+feed_in+capacity_reserve,REL01012,REL00033,False,0.006981835808334491
29,losses+grid_connection+feed_in+capacity_reserve,REL01012,REL00149,False,0.009246276187560465
29,losses+grid_connection+feed_in+capacity_reserve,REL01012,REL00255,False,0.2316251832508218
29,losses+grid_connection+feed_in+capacity_reserve,REL01012,REL03042,False,0.2802123630089081
29,losses+grid_connection+feed_in+capacity_reserve,REL03009,REL00003,False,17.08571868549498
29,losses+grid_connection+feed_in+capacity_reserve,REL03009,REL00158,False,1.4205131017314283
29,losses+grid_connection+feed_in+capacity_reserve,REL03009,REL00186,False,0.43105646956644544
29,losses+grid_connection+feed_in+capacity_reserve,REL03009,REL03050,False,1.896121899726647
29,losses+grid_connection+feed_in+capacity_reserve,REL03015,REL00003,False,8.498509931234377
29,losses+grid_connection+feed_in+capacity_reserve,REL03015,REL00158,False,0.1754986738426887
29,losses+grid_connection+feed_in+capacity_reserve,REL03015,REL00186,False,0.5672230568827847
29,losses+grid_connection+feed_in+capacity_reserve,REL03019,REL00016,False,0.12168835526421615
29,losses+grid_connection+feed_in+capacity_reserve,REL03019,REL00033,False,0.0207287274088377
29,losses+grid_connection+feed_in+capacity_reserve,REL03019,REL00186,False,0.2770556311946622
29,losses+grid_connection+feed_in+capacity_reserve,REL03028,REL00003,False,230.62719910108476
29,losses+grid_connection+feed_in+capacity_reserve,REL03028,REL00033,False,3.6301380725899763
29,losses+grid_connection+feed_in+capacity_reserve,REL03028,REL00149,False,12.365056533859038
29,losses+grid_connection+feed_in+capacity_reserve,REL03028,REL03042,False,28.367284929992405
29,losses+grid_connection+feed_in+capacity_reserve,REL03028,REL03050,False,1121.5136498046838
29,losses+grid_connection+feed_in+capacity_reserve,REL03030,REL00003,False,172.61428276992714
29,losses+grid_connection+feed_in+capacity_reserve,REL03030,REL00033,False,0.2983940483031453
29,losses+grid_connection+feed_in+capacity_reserve,REL03030,REL00149,False,7.581399060280055
29,losses+grid_connection+feed_in+capacity_reserve,REL03030,REL03042,False,33.914367866221006
29,losses+grid_connection+feed_in+capacity_reserve,REL03030,REL03050,False,1437.8141129980265
29,losses+grid_connection+feed_in+capacity_reserve,REL03035,REL00147,False,17.65253177682824
29,losses+grid_connection+feed_in+capacity_reserve,REL03035,REL00186,False,12.549534094852108
29,losses+grid_connection+feed_in+capacity_reserve,REL03035,REL03050,False,616.0047767871101
29,losses+grid_connection+feed_in+capacity_reserve,REL03038,REL00255,False,1.2956069990990715
29,losses+grid_connection+feed_in+capacity_reserve,REL03038,REL03042,False,2.2307467141533213
29,losses+grid_connection+feed_in+capacity_reserve,REL03038,REL03050,False,9.485631039419573
29,losses+grid_connection+feed_in+capacity_reserve,REL03041,REL00147,False,0.0292773732709748
29,losses+grid_connection+feed_in+capacity_reserve,REL03041,REL00186,False,0.06361929448874756
29,losses+grid_connection+feed_in+capacity_reserve,REL03042,REL03042,True,1.0
29,losses+grid_connection+feed_in+capacity_reserve,REL03043,REL00003,False,1.0627946498753886
29,losses+grid_connection+feed_in+capacity_reserve,REL03043,REL00158,False,0.35323619550333524
29,losses+grid_connection+feed_in+capacity_reserve,REL03043,REL00186,False,0.04565427621932168
29,losses+grid_connection+feed_in+capacity_reserve,REL03044,REL00033,False,0.022979900761616226
29,losses+grid_connection+feed_in+capacity_reserve,REL03044,REL00149,False,0.10589340663144285
29,losses+grid_connection+feed_in+capacity_reserve,REL03044,REL00255,False,0.31098069528445804
29,losses+grid_connection+feed_in+capacity_reserve,REL03044,REL03042,False,0.6236130621340268
29,losses+grid_connection+feed_in+capacity_reserve,REL03047,REL00147,False,0.5078042230413037
29,losses+grid_connection+feed_in+capacity_reserve,REL03047,REL00186,False,0.08510310812077158
29,losses+grid_connection+feed_in+capacity_reserve,REL03049,REL00147,False,0.09986038148293418
29,losses+grid_connection+feed_in+capacity_reserve,REL03049,REL00186,False,0.26687313212445407
29,losses+grid_connection+feed_in+capacity_reserve,REL03050,REL03050,True,1.0
45,losses+grid_connection+feed_in+capex_adj,REL00001,REL00003,False,3.1171666342798123
45,losses+grid_connection+feed_in+capex_adj,REL00001,REL00158,False,1.5777396671656907
45,losses+grid_connection+feed_in+capex_adj,REL00001,REL00186,False,0.12645081876288813
45,losses+grid_connection+feed_in+capex_adj,REL00003,REL00003,True,1.0
45,losses+grid_connection+feed_in+capex_adj,REL00004,REL00033,False,0.030990280342264368
45,losses+grid_connection+feed_in+capex_adj,REL00004,REL00255,False,0.10362129780067884
45,losses+grid_connection+feed_in+capex_adj,REL00004,REL00585,False,0.038404252614734374
45,losses+grid_connection+feed_in+capex_adj,REL00004,REL03042,False,0.5387139485954442
45,losses+grid_connection+feed_in+capex_adj,REL00005,REL00147,False,0.07605488934202893
45,losses+grid_connection+feed_in+capex_adj,REL00005,REL00186,False,0.17703561266138051
45,losses+grid_connection+feed_in+capex_adj,REL00005,REL03050,False,1.1682254445531308
45,losses+grid_connection+feed_in+capex_adj,REL00007,REL00003,False,0.21091580224510753
45,losses+grid_connection+feed_in+capex_adj,REL00007,REL00158,False,0.08752446823435928
45,losses+grid_connection+feed_in+capex_adj,REL00007,REL00186,False,0.03705967789733019
45,losses+grid_connection+feed_in+capex_adj,REL00008,REL00033,False,0.20370746754023095
45,losses+grid_connection+feed_in+capex_adj,REL00008,REL00177,False,19.021460510269968
45,losses+grid_connection+feed_in+capex_adj,REL00010,REL00003,False,3.1833050874876347
45,losses+grid_connection+feed_in+capex_adj,REL00010,REL00033,False,0.05428966966800413
45,losses+grid_connection+feed_in+capex_adj,REL00010,REL00158,False,1.5503757182854583
45,losses+grid_connection+feed_in+capex_adj,REL00010,REL00186,False,0.09431634242506673
45,losses+grid_connection+feed_in+capex_adj,REL00011,REL00003,False,7.556010001741218
45,losses+grid_connection+feed_in+capex_adj,REL00011,REL00033,False,0.024301350094055266
45,losses+grid_connection+feed_in+capex_adj,REL00011,REL00158,False,0.3964055026543574
45,losses+grid_connection+feed_in+capex_adj,REL00011,REL00186,False,0.002430819527275931
45,losses+grid_connection+feed_in+capex_adj,REL00012,REL00003,False,15.737686145854346
45,losses+grid_connection+feed_in+capex_adj,REL00012,REL00033,False,0.060758625901752336
45,losses+grid_connection+feed_in+capex_adj,REL00012,REL00149,False,0.17949417129950182
45,losses+grid_connection+feed_in+capex_adj,REL00012,REL00158,False,0.49597677042639243
45,losses+grid_connection+feed_in+capex_adj,REL00014,REL00003,False,1.3739837398373982
45,losses+grid_connection+feed_in+capex_adj,REL00014,REL00177,False,4.813008130081302
45,losses+grid_connection+feed_in+capex_adj,REL00015,REL00149,False,0.17893441528573498
45,losses+grid_connection+feed_in+capex_adj,REL00015,REL00158,False,3.0990547216322226
45,losses+grid_connection+feed_in+capex_adj,REL00015,REL00186,False,0.2448707411244576
45,losses+grid_connection+feed_in+capex_adj,REL00016,REL00016,True,1.0
45,losses+grid_connection+feed_in+capex_adj,REL00017,REL00147,False,0.009044405389653011
45,losses+grid_connection+feed_in+capex_adj,REL00017,REL00186,False,0.08363171778454984
45,losses+grid_connection+feed_in+capex_adj,REL00017,REL03050,False,0.33965095623643504
45,losses+grid_connection+feed_in+capex_adj,REL00018,REL00147,False,1.1130728542915345
45,losses+grid_connection+feed_in+capex_adj,REL00018,REL00186,False,0.38875613808508325
45,losses+grid_connection+feed_in+capex_adj,REL00018,REL03050,False,3.2049599906024135
45,losses+grid_connection+feed_in+capex_adj,REL00019,REL00033,False,0.10919201775845323
45,losses+grid_connection+feed_in+capex_adj,REL00019,REL00087,False,1.1567116366991188
45,losses+grid_connection+feed_in+capex_adj,REL00019,REL00147,False,0.9069045004237428
45,losses+grid_connection+feed_in+capex_adj,REL00019,REL00186,False,0.09083669409051412
45,losses+grid_connection+feed_in+capex_adj,REL00021,REL00016,False,0.049269409780713674
45,losses+grid_connection+feed_in+capex_adj,REL00021,REL00033,False,0.030731384470019166
45,losses+grid_connection+feed_in+capex_adj,REL00021,REL00186,False,0.018044474112382317
45,losses+grid_connection+feed_in+capex_adj,REL00021,REL03042,False,0.1635703396351256
45,losses+grid_connection+feed_in+capex_adj,REL00023,REL00033,False,0.3613972645697398
45,losses+grid_connection+feed_in+capex_adj,REL00023,REL00087,False,0.18680610755556573
45,losses+grid_connection+feed_in+capex_adj,REL00023,REL00147,False,0.12811431894625067
45,losses+grid_connection+feed_in+capex_adj,REL00023,REL00186,False,0.14594329449702492
45,losses+grid_connection+feed_in+capex_adj,REL00025,REL00003,False,0.8371590334723676
45,losses+grid_connection+feed_in+capex_adj,REL00025,REL00158,False,0.17731003725108424
45,losses+grid_connection+feed_in+capex_adj,REL00025,REL00186,False,0.0684224003547974
45,losses+grid_connection+feed_in+capex_adj,REL00029,REL00003,False,4.449685014757293
45,losses+grid_connection+feed_in+capex_adj,REL00029,REL00033,False,0.003865474755154957
45,losses+grid_connection+feed_in+capex_adj,REL00029,REL00149,False,0.028753242804670027
45,losses+grid_connection+feed_in+capex_adj,REL00029,REL00158,False,0.3501914979052389
45,losses+grid_connection+feed_in+capex_adj,REL00029,REL00186,False,0.0008065746366025906
45,losses+grid_connection+feed_in+capex_adj,REL00030,REL00030,True,1.0
45,losses+grid_connection+feed_in+capex_adj,REL00031,REL00033,False,0.046974249740378865
45,losses+grid_connection+feed_in+capex_adj,REL00031,REL00585,False,0.2709175254247386
45,losses+grid_connection+feed_in+capex_adj,REL00033,REL00033,True,1.0
45,losses+grid_connection+feed_in+capex_adj,REL00035,REL00030,False,3.964077642393869
45,losses+grid_connection+feed_in+capex_adj,REL00035,REL00062,False,0.03553866935148901
45,losses+grid_connection+feed_in+capex_adj,REL00035,REL00147,False,1.7450755594807554
45,losses+grid_connection+feed_in+capex_adj,REL00037,REL00003,False,15.28148002458497
45,losses+grid_connection+feed_in+capex_adj,REL00037,REL00033,False,0.05558638747992161
45,losses+grid_connection+feed_in+capex_adj,REL00037,REL00186,False,0.062169868170040686
45,losses+grid_connection+feed_in+capex_adj,REL00037,REL03042,False,0.8730085425573508
45,losses+grid_connection+feed_in+capex_adj,REL00037,REL03050,False,0.5783598939674589
45,losses+grid_connection+feed_in+capex_adj,REL00038,REL00033,False,0.03352182475080907
45,losses+grid_connection+feed_in+capex_adj,REL00038,REL00585,False,0.11054986860904688
45,losses+grid_connection+feed_in+capex_adj,REL00038,REL03042,False,1.8730627232574029
45,losses+grid_connection+feed_in+capex_adj,REL00040,REL00016,False,0.10049369015283212
45,losses+grid_connection+feed_in+capex_adj,REL00040,REL00033,False,0.013579739639048695
45,losses+grid_connection+feed_in+capex_adj,REL00040,REL00186,False,0.0036133782423767116
45,losses+grid_connection+feed_in+capex_adj,REL00040,REL03042,False,0.1401867506898238
45,losses+grid_connection+feed_in+capex_adj,REL00043,REL00033,False,0.014124843964679213
45,losses+grid_connection+feed_in+capex_adj,REL00043,REL00585,False,0.09403461275304173
45,losses+grid_connection+feed_in+capex_adj,REL00043,REL03042,False,0.7262621893864125
45,losses+grid_connection+feed_in+capex_adj,REL00049,REL00003,False,7.0320417986458725
45,losses+grid_connection+feed_in+capex_adj,REL00049,REL00033,False,0.01497231834922236
45,losses+grid_connection+feed_in+capex_adj,REL00049,REL00186,False,0.006443261214362517
45,losses+grid_connection+feed_in+capex_adj,REL00049,REL03042,False,0.06935178339974465
45,losses+grid_connection+feed_in+capex_adj,REL00049,REL03050,False,1.6778061262570076
45,losses+grid_connection+feed_in+capex_adj,REL00062,REL00062,True,1.0
45,losses+grid_connection+feed_in+capex_adj,REL00064,REL00003,False,1.0664197799388333
45,losses+grid_connection+feed_in+capex_adj,REL00064,REL00033,False,0.018122059211605694
45,losses+grid_connection+feed_in+capex_adj,REL00064,REL00149,False,0.13058123544086098
45,losses+grid_connection+feed_in+capex_adj,REL00064,REL00158,False,0.1852913141663675
45,losses+grid_connection+feed_in+capex_adj,REL00064,REL00186,False,0.0031376408709030195
45,losses+grid_connection+feed_in+capex_adj,REL00067,REL00016,False,0.04864135013027129
45,losses+grid_connection+feed_in+capex_adj,REL00067,REL00087,False,0.018983690634238555
45,losses+grid_connection+feed_in+capex_adj,REL00067,REL00186,False,0.012804849113845216
45,losses+grid_connection+feed_in+capex_adj,REL00072,REL00003,False,6.105756217915455
45,losses+grid_connection+feed_in+capex_adj,REL00072,REL00033,False,0.02105339433469259
45,losses+grid_connection+feed_in+capex_adj,REL00072,REL00149,False,0.03494591036869039
45,losses+grid_connection+feed_in+capex_adj,REL00072,REL00186,False,0.0088816746338611
45,losses+grid_connection+feed_in+capex_adj,REL00072,REL03042,False,0.15849314961256245
45,losses+grid_connection+feed_in+capex_adj,REL00074,REL00003,False,2.180561650087622
45,losses+grid_connection+feed_in+capex_adj,REL00074,REL00186,False,0.020148710411128857
45,losses+grid_connection+feed_in+capex_adj,REL00074,REL03050,False,0.9290425430740692
45,losses+grid_connection+feed_in+capex_adj,REL00075,REL00003,False,2.0373944922608254
45,losses+grid_connection+feed_in+capex_adj,REL00075,REL00186,False,0.07819970328905286
45,losses+grid_connection+feed_in+capex_adj,REL00075,REL03050,False,6.100523327275569
45,losses+grid_connection+feed_in+capex_adj,REL00077,REL00003,False,6.530747877815642
45,losses+grid_connection+feed_in+capex_adj,REL00077,REL00033,False,0.09589720739659707
45,losses+grid_connection+feed_in+capex_adj,REL00077,REL00149,False,0.17285981244563017
45,losses+grid_connection+feed_in+capex_adj,REL00077,REL00186,False,0.04073347058535315
45,losses+grid_connection+feed_in+capex_adj,REL00077,REL03042,False,0.21155874517048126
45,losses+grid_connection+feed_in+capex_adj,REL00078,REL00149,False,0.07307505341263591
45,losses+grid_connection+feed_in+capex_adj,REL00078,REL00158,False,2.074584754158645
45,losses+grid_connection+feed_in+capex_adj,REL00078,REL00186,False,0.05743742218128481
45,losses+grid_connection+feed_in+capex_adj,REL00078,REL03042,False,0.6193080043571575
45,losses+grid_connection+feed_in+capex_adj,REL00080,REL00033,False,0.03702735391078088
45,losses+grid_connection+feed_in+capex_adj,REL00080,REL00149,False,0.0322138025557299
45,losses+grid_connection+feed_in+capex_adj,REL00080,REL00158,False,2.717512464882789
45,losses+grid_connection+feed_in+capex_adj,REL00080,REL03042,False,0.5352248510435167
45,losses+grid_connection+feed_in+capex_adj,REL00083,REL00003,False,1.5796118511743016
45,losses+grid_connection+feed_in+capex_adj,REL00083,REL00033,False,0.02873837422744185
45,losses+grid_connection+feed_in+capex_adj,REL00083,REL00149,False,0.0679107019725509
45,losses+grid_connection+feed_in+capex_adj,REL00085,REL00003,False,49.432578193080346
45,losses+grid_connection+feed_in+capex_adj,REL00085,REL00033,False,0.9858011599301252
45,losses+grid_connection+feed_in+capex_adj,REL00085,REL00149,False,0.3578024737664981
45,losses+grid_connection+feed_in+capex_adj,REL00086,REL00016,False,0.7377384143942709
45,losses+grid_connection+feed_in+capex_adj,REL00086,REL00033,False,0.23149687515421954
45,losses+grid_connection+feed_in+capex_adj,REL00086,REL00186,False,0.6029064972325423
45,losses+grid_connection+feed_in+capex_adj,REL00086,REL03042,False,0.6222536278698471
45,losses+grid_connection+feed_in+capex_adj,REL00087,REL00087,True,1.0
45,losses+grid_connection+feed_in+capex_adj,REL00090,REL00033,False,0.023778713265910606
45,losses+grid_connection+feed_in+capex_adj,REL00090,REL00255,False,0.6354463443023335
45,losses+grid_connection+feed_in+capex_adj,REL00090,REL00585,False,0.0445395537271646
45,losses+grid_connection+feed_in+capex_adj,REL00090,REL03042,False,1.98370632398031
45,losses+grid_connection+feed_in+capex_adj,REL00091,REL00016,False,0.03481744446684073
45,losses+grid_connection+feed_in+capex_adj,REL00091,REL00033,False,0.12440718761326873
45,losses+grid_connection+feed_in+capex_adj,REL00091,REL00087,False,0.21278888034457782
45,losses+grid_connection+feed_in+capex_adj,REL00091,REL00186,False,0.16736712960269645
45,losses+grid_connection+feed_in+capex_adj,REL00092,REL00033,False,0.020292553087454993
45,losses+grid_connection+feed_in+capex_adj,REL00092,REL00062,False,0.024998615969723522
45,losses+grid_connection+feed_in+capex_adj,REL00092,REL00087,False,0.6613902170885901
45,losses+grid_connection+feed_in+capex_adj,REL00092,REL00147,False,0.6264600083608337
45,losses+grid_connection+feed_in+capex_adj,REL00092,REL00186,False,0.11645082193571026
45,losses+grid_connection+feed_in+capex_adj,REL00093,REL00003,False,10.37274381934455
45,losses+grid_connection+feed_in+capex_adj,REL00093,REL00255,False,0.7463887682206231
45,losses+grid_connection+feed_in+capex_adj,REL00093,REL03042,False,1.676120591073656
45,losses+grid_connection+feed_in+capex_adj,REL00098,REL00003,False,0.8142368477915138
45,losses+grid_connection+feed_in+capex_adj,REL00098,REL00149,False,0.08986868481416722
45,losses+grid_connection+feed_in+capex_adj,REL00098,REL00158,False,0.6492645253986017
45,losses+grid_connection+feed_in+capex_adj,REL00098,REL00186,False,0.10827424390361742
45,losses+grid_connection+feed_in+capex_adj,REL00100,REL00003,False,11.044387925640793
45,losses+grid_connection+feed_in+capex_adj,REL00100,REL00033,False,0.03561166431893975
45,losses+grid_connection+feed_in+capex_adj,REL00100,REL00158,False,1.9791316985152638
45,losses+grid_connection+feed_in+capex_adj,REL00100,REL00186,False,0.20620924274161787
